Ano,cod_ibge,Municipio,Furto de veículo 2020,Furto outros 2020,Homicídio culposo outros 2020,Homicídio culposo por acidente de trânsito 2020,Latrocínio 2020,Lesão corporal culposa outras 2020,Lesão corporal culposa por acidente de trânsito 2020,Lesão corporal dolosa 2020,Vítimas de homicídio 2020,Tentativa de homicídio 2020,Total de estupro 2020,Total de Roubo 2020,Indice Criminalidade 2020,Classificação 2020
2020,3501301,Alvares Machado,2,92,0,1,0,0,54,90,3,5,4,3,0.14908895230127397,Muito Baixo
2020,3501400,Alvaro de Carvalho,0,44,0,0,0,0,0,14,0,0,2,6,0.20136354841359053,Baixo
2020,3501509,Alvinlandia,0,6,0,1,0,0,1,14,0,0,1,0,0.2141614605034432,Baixo
2020,3501608,Americana,845,1497,2,16,1,6,653,584,10,6,39,377,0.1994237146894228,Muito Baixo
2020,3501707,Americo Brasiliense,25,196,0,4,1,3,22,90,2,3,10,40,0.1689571765262294,Muito Baixo
2020,3501806,Americo de Campos,2,30,0,0,0,1,7,18,0,0,2,1,0.16381253204801277,Muito Baixo
2020,3501905,Amparo,40,269,0,9,0,0,53,146,3,1,19,33,0.1116622029006761,Muito Baixo
2020,3502002,Analandia,4,32,1,0,0,1,2,31,0,1,3,3,0.38616428995828356,Baixo
2020,3502101,Andradina,19,593,0,3,0,1,163,213,1,18,15,39,0.25219195133126454,Baixo
2020,3502200,Angatuba,6,207,0,3,0,0,38,53,1,2,8,7,0.17420991098894745,Muito Baixo
2020,3502309,Anhembi,1,37,0,1,0,0,7,18,0,0,2,4,0.1905083464402617,Muito Baixo
2020,3502408,Anhumas,1,9,0,0,0,0,2,24,0,0,0,0,0.2582896224141667,Baixo
2020,3502507,Aparecida,17,271,0,3,0,0,49,118,2,10,7,55,0.2298320756929633,Baixo
2020,3502606,Aparecida d'Oeste,0,22,0,0,0,0,6,30,0,0,1,0,0.34977044571552846,Baixo
2020,3502705,Apiai,7,129,0,0,0,0,32,99,1,2,15,3,0.20179562114087332,Baixo
2020,3502754,Aracariguama,18,142,0,5,0,0,9,47,4,4,16,34,0.1658604551870303,Muito Baixo
2020,3502804,Aracatuba,124,2087,0,23,1,17,953,690,30,43,52,225,0.26523729714605704,Baixo
2020,3502903,Aracoiaba da Serra,12,177,0,3,0,2,25,89,1,0,23,28,0.16155490913130238,Muito Baixo
2020,3503000,Aramina,3,47,0,2,0,2,4,23,0,0,3,9,0.29993706975,Baixo
2020,3503109,Arandu,2,25,0,0,0,0,2,39,0,0,6,1,0.26596731528864387,Baixo
2020,3503158,Arapei,1,5,0,0,0,0,0,9,0,0,0,0,0.15349545168443596,Muito Baixo
2020,3503208,Araraquara,197,1898,1,26,1,26,198,682,8,15,60,270,0.2059746632753007,Baixo
2020,3503307,Araras,251,908,2,10,1,3,505,464,17,10,26,188,0.237549294270964,Baixo
2020,3503356,Arco-Iris,0,7,0,0,0,1,1,5,0,0,0,0,0.12042025672804851,Muito Baixo
2020,3503406,Arealva,4,76,0,1,0,0,8,36,2,2,3,3,0.29066086470022306,Baixo
2020,3503505,Areias,0,10,0,1,0,0,0,19,1,0,1,0,0.24315010500546788,Baixo
2020,3503604,Areiopolis,5,42,0,0,1,1,3,23,0,2,4,4,0.11946765677672068,Muito Baixo
2020,3503703,Ariranha,5,51,0,1,0,0,11,33,0,1,1,3,0.24523735644647116,Baixo
2020,3503802,Artur Nogueira,78,308,2,13,0,2,116,159,4,2,9,58,0.21218357717902425,Baixo
2020,3503901,Aruja,135,435,3,6,0,4,63,267,7,7,24,255,0.1872456269512259,Muito Baixo
2020,3503950,Aspasia,1,6,0,0,0,1,1,1,0,0,1,0,0.036360110128460243,Muito Baixo
2020,3504008,Assis,63,663,0,9,0,4,255,383,3,3,19,84,0.22308183486858144,Baixo
2020,3504107,Atibaia,85,1103,0,27,2,0,143,425,9,9,49,281,0.18682649254055955,Muito Baixo
2020,3504206,Auriflama,2,99,0,0,0,1,17,57,0,2,7,4,0.23479749903377098,Baixo
2020,3504305,Avai,3,41,0,2,0,0,4,32,0,2,5,0,0.4265167995121331,Médio
2020,3504404,Avanhandava,8,74,0,2,0,0,28,37,0,0,6,11,0.20264624096371242,Baixo
2020,3504503,Avare,24,462,0,12,1,1,219,315,1,2,26,38,0.1835679605459117,Muito Baixo
2020,3504602,Bady Bassitt,18,159,0,5,0,0,24,57,3,2,7,13,0.15550986610816236,Muito Baixo
2020,3504701,Balbinos,1,8,0,0,0,0,1,26,0,0,2,0,0.292655165044997,Baixo
2020,3504800,Balsamo,4,48,0,1,0,2,17,27,0,0,4,3,0.1643266633061559,Muito Baixo
2020,3504909,Bananal,0,40,0,0,0,1,0,35,0,0,3,0,0.16218349478127722,Muito Baixo
2020,3505005,Barao de Antonina,0,8,0,0,0,0,1,2,0,0,3,0,0.0,Muito Baixo
2020,3505104,Barbosa,0,51,0,2,0,1,6,40,0,0,1,4,0.40719747454951155,Médio
2020,3505203,Bariri,10,333,0,3,1,0,44,91,3,2,12,20,0.22953255092392266,Baixo
2020,3505302,Barra Bonita,22,154,0,5,0,1,52,62,2,3,2,13,0.1035388536586749,Muito Baixo
2020,3505351,Barra do Chapeu,0,10,0,0,0,1,3,14,0,1,0,3,0.1002312381609734,Muito Baixo
2020,3505401,Barra do Turvo,4,76,0,8,0,0,10,38,1,5,6,13,0.41456350324461155,Médio
2020,3505500,Barretos,155,1334,0,11,0,27,423,465,5,14,35,92,0.29983621333703153,Baixo
2020,3505609,Barrinha,8,127,0,1,0,0,14,68,2,1,13,30,0.10178393429737083,Muito Baixo
2020,3505708,Barueri,354,1679,0,15,1,17,372,636,17,12,86,732,0.13409452914422904,Muito Baixo
2020,3505807,Bastos,3,116,0,3,1,3,40,59,0,1,9,4,0.16227728136997774,Muito Baixo
2020,3505906,Batatais,31,251,0,10,0,3,95,112,2,3,14,32,0.10902349246892953,Muito Baixo
2020,3506003,Bauru,413,3070,1,29,2,22,1221,1428,27,35,120,450,0.2526144164832428,Baixo
2020,3506102,Bebedouro,66,508,0,17,0,6,257,241,3,8,19,52,0.2059639671343719,Baixo
2020,3506201,Bento de Abreu,0,11,0,1,0,0,0,3,0,0,0,2,0.07395303645355464,Muito Baixo
2020,3506300,Bernardino de Campos,1,58,0,2,0,1,8,69,1,1,6,3,0.30463675739940166,Baixo
2020,3506359,Bertioga,68,934,0,18,0,0,61,247,10,9,25,259,0.36655370574174423,Baixo
2020,3506409,Bilac,2,29,0,2,0,1,11,17,0,2,3,2,0.12799390035064703,Muito Baixo
2020,3506508,Birigui,170,1207,0,8,1,12,482,327,18,13,5,134,0.23668932194042452,Baixo
2020,3506607,Biritiba Mirim,12,151,0,1,0,0,6,83,5,2,9,18,0.14895687030071084,Muito Baixo
2020,3506706,Boa Esperanca do Sul,3,120,0,2,0,0,12,45,0,0,4,7,0.23810658832049109,Baixo
2020,3506805,Bocaina,2,50,0,1,1,0,7,33,0,1,3,8,0.15368912439007257,Muito Baixo
2020,3506904,Bofete,7,36,0,4,0,1,31,34,1,1,5,4,0.1777911776615053,Muito Baixo
2020,3507001,Boituva,69,523,1,6,0,0,227,230,7,6,19,124,0.26606457100782854,Baixo
2020,3507100,Bom Jesus dos Perdoes,23,129,0,2,0,0,8,65,1,0,10,26,0.1823213834362863,Muito Baixo
2020,3507159,Bom Sucesso de Itarare,2,10,0,1,0,0,0,11,0,1,2,0,0.14945973522059913,Muito Baixo
2020,3507209,Bora,0,2,0,0,0,0,0,1,0,0,0,0,0.0232195794094879,Muito Baixo
2020,3507308,Boraceia,2,53,0,0,0,0,1,12,0,0,3,0,0.22202208885956606,Baixo
2020,3507407,Borborema,5,114,0,2,0,4,11,69,1,1,2,9,0.29642109262819616,Baixo
2020,3507456,Borebi,0,14,0,1,0,0,5,8,0,0,0,0,0.17675188958286492,Muito Baixo
2020,3507506,Botucatu,42,685,0,11,0,14,257,427,8,9,61,36,0.15875292309460984,Muito Baixo
2020,3507605,Braganca Paulista,149,1176,0,19,0,4,235,447,6,17,20,171,0.17428192866231845,Muito Baixo
2020,3507704,Brauna,0,31,0,4,0,0,3,17,0,1,2,1,0.214990551115767,Baixo
2020,3507753,Brejo Alegre,0,27,0,1,0,0,3,9,1,0,1,1,0.2691234048518905,Baixo
2020,3507803,Brodowski,6,129,0,2,1,0,6,63,2,0,7,17,0.14392721512005824,Muito Baixo
2020,3507902,Brotas,6,155,0,3,0,1,16,58,2,8,5,14,0.15785349450091876,Muito Baixo
2020,3508009,Buri,6,131,0,0,0,0,12,62,2,2,5,22,0.1780491378783874,Muito Baixo
2020,3508108,Buritama,4,158,0,1,0,0,26,63,2,0,4,11,0.24671762700379996,Baixo
2020,3508207,Buritizal,0,45,0,0,0,1,6,14,0,0,1,0,0.24097966600703336,Baixo
2020,3508306,Cabralia Paulista,0,29,0,0,0,0,4,17,1,0,2,1,0.21422494212976517,Baixo
2020,3508405,Cabreuva,11,197,0,7,0,2,51,119,4,3,14,47,0.13384878233649303,Muito Baixo
2020,3508504,Cacapava,115,616,0,11,0,3,54,155,30,14,17,200,0.13006307774284742,Muito Baixo
2020,3508603,Cachoeira Paulista,17,176,0,3,0,0,29,76,5,2,7,24,0.1430689653627323,Muito Baixo
2020,3508702,Caconde,7,81,1,0,0,0,13,56,2,0,2,6,0.16341539862295476,Muito Baixo
2020,3508801,Cafelandia,5,89,0,2,0,1,14,33,0,1,7,20,0.118747243095859,Muito Baixo
2020,3508900,Caiabu,0,14,0,0,0,0,1,16,0,0,1,0,0.18952518754894498,Muito Baixo
2020,3509007,Caieiras,39,210,0,6,0,20,88,228,2,6,30,97,0.10209233666030851,Muito Baixo
2020,3509106,Caiua,0,20,0,1,0,0,2,8,0,0,0,0,0.07216404904352275,Muito Baixo
2020,3509205,Cajamar,41,330,1,7,1,0,96,244,5,8,26,151,0.13497651783957676,Muito Baixo
2020,3509254,Cajati,14,197,0,7,1,0,32,103,1,2,24,69,0.22685740243010732,Baixo
2020,3509304,Cajobi,1,73,0,0,0,0,12,35,0,0,4,0,0.2259086286819608,Baixo
2020,3509403,Cajuru,15,227,0,2,2,2,40,94,1,4,10,17,0.27739840834605267,Baixo
2020,3509452,Campina do Monte Alegre,1,38,1,0,0,0,4,29,1,0,4,2,0.269128224981141,Baixo
2020,3509502,Campinas,2702,11401,1,104,10,39,1378,2814,126,69,231,4999,0.2322000496320803,Baixo
2020,3509601,Campo Limpo Paulista,125,395,0,2,2,4,92,198,3,8,18,217,0.15694549929273757,Muito Baixo
2020,3509700,Campos do Jordao,23,318,0,5,0,3,63,142,6,2,13,48,0.18785179624927462,Muito Baixo
2020,3509809,Campos Novos Paulista,1,27,0,0,0,0,7,12,0,0,1,1,0.13547210823128641,Muito Baixo
2020,3509908,Cananeia,6,149,0,1,0,0,6,88,0,2,10,5,0.45038903122812235,Médio
2020,3509957,Canas,2,34,0,4,0,0,10,11,0,2,0,11,0.19752301715494455,Muito Baixo
2020,3510005,Candido Mota,20,197,0,5,0,0,43,101,2,1,5,15,0.20922580206923733,Baixo
2020,3510104,Candido Rodrigues,0,21,0,0,0,0,1,15,0,0,0,2,0.28720157619812803,Baixo
2020,3510153,Canitar,1,35,0,1,0,0,8,17,0,1,5,5,0.1671746977538626,Muito Baixo
2020,3510203,Capao Bonito,13,349,0,12,0,15,96,116,4,5,26,45,0.18923404590263737,Muito Baixo
2020,3510302,Capela do Alto,14,97,1,5,0,0,9,52,1,2,4,12,0.13662464135356298,Muito Baixo
2020,3510401,Capivari,55,173,0,4,0,1,47,160,3,4,11,31,0.15864226893871186,Muito Baixo
2020,3510500,Caraguatatuba,84,1339,0,9,1,7,151,568,25,25,52,281,0.3017644482842444,Baixo
2020,3510609,Carapicuiba,737,1853,4,4,0,9,301,871,34,31,91,2303,0.13917652305410091,Muito Baixo
2020,3510708,Cardoso,7,171,0,2,0,0,25,60,1,1,3,2,0.4028960026054249,Médio
2020,3510807,Casa Branca,12,224,0,4,0,0,29,121,5,0,7,11,0.26315793781906865,Baixo
2020,3510906,Cassia dos Coqueiros,0,16,0,0,0,0,0,9,0,0,4,0,0.1697134294399997,Muito Baixo
2020,3511003,Castilho,4,159,0,6,0,0,36,69,1,13,7,2,0.23391452158416262,Baixo
2020,3511102,Catanduva,84,787,0,15,0,17,603,426,5,3,31,58,0.22795611535900265,Baixo
2020,3511201,Catigua,3,41,0,1,0,0,26,42,0,1,4,2,0.31292670582823534,Baixo
2020,3511300,Cedral,1,87,0,3,0,1,16,35,0,1,5,7,0.19920095850616065,Muito Baixo
2020,3511409,Cerqueira Cesar,11,74,0,2,1,0,29,66,0,0,11,8,0.15406808934563773,Muito Baixo
2020,3511508,Cerquilho,46,187,0,3,0,0,57,91,1,3,15,33,0.11390680603937134,Muito Baixo
2020,3511607,Cesario Lange,9,65,0,3,1,5,22,50,3,1,9,11,0.14526109287526412,Muito Baixo
2020,3511706,Charqueada,6,63,0,0,0,0,7,32,1,0,1,11,0.09828604231751983,Muito Baixo
2020,3511904,Clementina,3,32,0,1,0,2,13,32,0,1,3,3,0.24002325803261373,Baixo
2020,3512001,Colina,13,153,0,0,0,3,17,42,3,2,5,7,0.17614029925641883,Muito Baixo
2020,3512100,Colombia,2,49,0,1,0,1,2,34,0,2,5,2,0.30177055045786594,Baixo
2020,3512209,Conchal,24,244,1,3,0,0,28,99,3,7,4,49,0.24743569600247975,Baixo
2020,3512308,Conchas,10,89,0,3,0,0,15,57,0,2,6,6,0.21200115836534544,Baixo
2020,3512407,Cordeiropolis,12,161,0,4,0,0,78,101,1,2,8,40,0.2457331834688866,Baixo
2020,3512506,Coroados,1,43,0,2,0,0,3,11,2,1,2,1,0.16823319424595118,Muito Baixo
2020,3512605,Coronel Macedo,1,10,0,2,0,0,4,16,0,0,3,0,0.17029515427110176,Muito Baixo
2020,3512704,Corumbatai,5,36,0,3,0,0,5,25,0,0,4,7,0.3993824343147746,Baixo
2020,3512803,Cosmopolis,75,449,1,3,0,2,142,178,11,3,15,106,0.20388102002820613,Baixo
2020,3512902,Cosmorama,8,76,0,0,0,1,16,41,0,1,5,3,0.30577773157586047,Baixo
2020,3513009,Cotia,268,1690,18,9,2,13,463,510,31,18,73,1018,0.14087622689379772,Muito Baixo
2020,3513108,Cravinhos,28,199,0,1,2,0,30,114,4,2,12,28,0.20138848831558306,Baixo
2020,3513207,Cristais Paulista,5,109,0,2,0,0,4,10,1,1,4,4,0.1769207092818079,Muito Baixo
2020,3513306,Cruzalia,0,7,0,0,0,0,1,9,0,0,0,0,0.18184751080296593,Muito Baixo
2020,3513405,Cruzeiro,69,608,0,3,0,3,76,264,33,32,17,145,0.22896357095611666,Baixo
2020,3513504,Cubatao,67,912,0,21,3,3,114,184,4,14,32,456,0.1462696486328727,Muito Baixo
2020,3513603,Cunha,8,102,0,2,0,0,9,27,3,12,8,17,0.07092800975168566,Muito Baixo
2020,3513702,Descalvado,20,162,0,5,0,1,9,87,0,0,2,15,0.15751496039217755,Muito Baixo
2020,3513801,Diadema,632,2573,0,33,3,10,366,909,31,28,73,4991,0.16508389125577871,Muito Baixo
2020,3513850,Dirce Reis,0,4,0,0,0,0,2,4,0,0,0,0,0.08991528781767068,Muito Baixo
2020,3513900,Divinolandia,4,42,0,1,0,1,18,28,0,0,1,4,0.12181525725657324,Muito Baixo
2020,3514007,Dobrada,4,12,0,1,0,0,4,13,1,4,2,6,0.04411346776709408,Muito Baixo
2020,3514106,Dois Corregos,8,213,1,3,0,0,44,80,4,7,9,7,0.22320650436411588,Baixo
2020,3514205,Dolcinopolis,0,13,0,0,0,1,2,17,0,1,2,0,0.4017662967031975,Médio
2020,3514304,Dourado,3,32,0,4,0,1,4,23,0,0,1,2,0.16308495516962296,Muito Baixo
2020,3514403,Dracena,21,300,0,5,0,4,197,192,1,1,12,13,0.2448035909121591,Baixo
2020,3514502,Duartina,5,92,0,4,0,0,29,40,0,2,10,1,0.2187494782615782,Baixo
2020,3514601,Dumont,2,41,0,1,0,0,0,27,0,2,4,7,0.1483692532835349,Muito Baixo
2020,3514700,Echapora,1,18,0,0,0,0,4,23,0,1,0,2,0.15495717037473158,Muito Baixo
2020,3514809,Eldorado,5,55,0,0,0,0,15,60,1,0,13,0,0.21156661225149268,Baixo
2020,3514908,Elias Fausto,12,78,0,2,0,0,28,44,2,0,6,15,0.13632315985358823,Muito Baixo
2020,3514924,Elisiario,3,4,0,0,0,2,4,15,0,0,2,1,0.2160200592098139,Baixo
2020,3514957,Embauba,0,7,0,1,0,0,1,3,0,0,0,0,0.06671720994335306,Muito Baixo
2020,3515004,Embu das Artes,217,1090,1,16,1,23,135,685,20,24,87,1552,0.1474115691169385,Muito Baixo
2020,3515129,Emilianopolis,1,4,0,0,0,0,1,16,1,0,0,0,0.20996781245703716,Baixo
2020,3515152,Engenheiro Coelho,8,92,0,3,0,0,26,42,1,2,4,12,0.12665761824019692,Muito Baixo
2020,3515186,Espirito Santo do Pinhal,18,174,0,4,0,0,112,129,2,6,9,10,0.1618254400111909,Muito Baixo
2020,3515194,Espirito Santo do Turvo,2,42,0,1,0,1,0,22,1,1,0,1,0.35249187674258936,Baixo
2020,3515202,Estrela d'Oeste,6,59,0,1,0,0,8,25,0,2,4,1,0.17021795350061705,Muito Baixo
2020,3515301,Estrela do Norte,1,8,0,0,0,0,1,6,0,0,0,2,0.08942671498222735,Muito Baixo
2020,3515350,Euclides da Cunha Paulista,2,38,0,0,0,0,8,34,0,1,2,0,0.19985673206509247,Muito Baixo
2020,3515400,Fartura,6,103,1,2,1,0,31,82,0,1,14,6,0.27935668696045823,Baixo
2020,3515509,Fernandopolis,44,447,0,7,1,10,312,243,4,8,20,29,0.20930987939555482,Baixo
2020,3515608,Fernando Prestes,3,56,0,4,0,1,13,24,0,0,0,4,0.31519516163074623,Baixo
2020,3515657,Fernao,0,11,0,0,0,0,3,10,0,0,1,0,0.31760136808419887,Baixo
2020,3515707,Ferraz de Vasconcelos,326,1006,1,2,0,5,52,351,14,10,37,1480,0.13648807944499347,Muito Baixo
2020,3515806,Flora Rica,0,5,0,0,0,0,0,7,0,0,0,0,0.19773913712349234,Muito Baixo
2020,3515905,Floreal,0,34,0,1,0,1,5,12,0,1,0,2,0.3386538362119753,Baixo
2020,3516002,Florida Paulista,0,23,0,0,0,1,20,55,0,1,5,4,0.16663152265137232,Muito Baixo
2020,3516200,Franca,385,3262,1,31,0,42,674,752,16,15,60,298,0.1930008131745404,Muito Baixo
2020,3516309,Francisco Morato,95,782,0,6,0,6,74,270,16,7,45,787,0.09426604283365315,Muito Baixo
2020,3516408,Franco da Rocha,79,619,0,13,1,2,122,496,11,3,54,420,0.17658663556614065,Muito Baixo
2020,3516507,Gabriel Monteiro,1,10,0,0,0,0,3,5,0,0,1,1,0.07887861256582507,Muito Baixo
2020,3516606,Galia,2,54,0,1,0,0,4,43,1,1,4,10,0.3739995021512057,Baixo
2020,3516705,Garca,25,510,0,2,0,2,126,148,5,6,9,38,0.27841103726601163,Baixo
2020,3516804,Gastao Vidigal,0,18,0,0,0,0,1,16,0,0,2,0,0.2303759533292657,Baixo
2020,3516853,Gaviao Peixoto,0,23,0,1,0,0,2,9,0,0,1,5,0.11103080640252383,Muito Baixo
2020,3516903,General Salgado,3,96,0,1,0,0,8,28,0,1,3,2,0.2005692262824711,Baixo
2020,3517000,Getulina,8,70,0,1,0,0,7,50,0,5,8,2,0.2744022080153234,Baixo
2020,3517109,Glicerio,2,33,0,2,0,0,7,13,0,0,3,1,0.22469608296881674,Baixo
2020,3517208,Guaicara,1,148,0,3,0,0,10,41,2,1,5,11,0.30887941244175315,Baixo
2020,3517307,Guaimbe,3,32,0,0,0,0,9,30,2,1,4,2,0.2806533329605001,Baixo
2020,3517406,Guaira,34,354,0,4,0,1,57,152,1,4,19,32,0.2641886289607021,Baixo
2020,3517505,Guapiacu,6,113,0,1,0,2,21,76,0,0,10,11,0.1926873762682795,Muito Baixo
2020,3517604,Guapiara,2,116,0,2,0,0,10,46,2,1,13,7,0.16359333586268193,Muito Baixo
2020,3517703,Guara,5,243,0,2,0,2,20,68,1,0,8,30,0.2958183001125518,Baixo
2020,3517802,Guaracai,3,29,0,2,0,0,6,17,0,0,1,1,0.11724134708057082,Muito Baixo
2020,3517901,Guaraci,1,104,0,0,0,7,14,70,2,1,9,2,0.4180552733496803,Médio
2020,3518008,Guarani d'Oeste,0,18,0,0,0,1,1,9,0,1,3,0,0.29595762168601225,Baixo
2020,3518107,Guaranta,1,59,0,1,0,2,11,38,1,0,5,10,0.3627509061952567,Baixo
2020,3518206,Guararapes,12,165,1,1,0,1,73,114,4,10,13,16,0.19449480710285436,Muito Baixo
2020,3518305,Guararema,9,191,0,5,0,0,21,100,2,0,8,32,0.1941079391087949,Muito Baixo
2020,3518404,Guaratingueta,65,793,0,3,1,5,172,213,27,33,28,230,0.1286711427556213,Muito Baixo
2020,3518503,Guarei,4,37,0,1,0,1,5,33,0,1,3,3,0.0879431613416251,Muito Baixo
2020,3518602,Guariba,23,193,0,4,0,2,20,104,5,2,8,44,0.1580658358817693,Muito Baixo
2020,3518701,Guaruja,204,3176,0,17,2,2,350,659,15,22,73,2455,0.20897253548347464,Baixo
2020,3518800,Guarulhos,2147,9140,3,75,3,48,933,2680,95,79,349,5896,0.16220921435260316,Muito Baixo
2020,3518859,Guatapara,4,41,0,1,0,0,6,36,0,1,6,2,0.264024976559985,Baixo
2020,3518909,Guzolandia,1,63,0,2,0,1,3,14,0,0,2,4,0.324003121396458,Baixo
2020,3519006,Herculandia,2,49,0,1,0,0,13,22,0,3,0,0,0.1373652533713428,Muito Baixo
2020,3519055,Holambra,7,59,0,1,0,0,24,23,1,2,3,3,0.0822372841175802,Muito Baixo
2020,3519071,Hortolandia,373,1122,0,15,0,8,335,526,25,16,43,579,0.1415656626458669,Muito Baixo
2020,3519105,Iacanga,5,105,0,2,0,0,16,66,1,4,5,5,0.39393524009950476,Baixo
2020,3519204,Iacri,3,16,0,1,0,0,17,21,2,0,2,2,0.15103608028075374,Muito Baixo
2020,3519253,Iaras,0,20,0,1,0,0,3,16,2,1,6,3,0.08134179444456577,Muito Baixo
2020,3519303,Ibate,13,176,0,4,0,0,23,107,4,2,7,27,0.18491765746223154,Muito Baixo
2020,3519402,Ibira,9,88,3,4,0,1,7,37,1,0,5,6,0.2416972824876779,Baixo
2020,3519501,Ibirarema,0,24,0,1,0,1,5,21,2,0,4,5,0.15787927823754108,Muito Baixo
2020,3519600,Ibitinga,56,809,0,3,0,5,74,322,2,5,25,59,0.3998662915755513,Baixo
2020,3519709,Ibiuna,52,337,0,10,2,1,79,245,13,5,39,97,0.17460496416491894,Muito Baixo
2020,3519808,Icem,3,30,0,3,0,1,3,19,0,0,3,1,0.13980161914813696,Muito Baixo
2020,3519907,Iepe,0,46,0,0,0,0,7,26,1,1,1,1,0.18168734744875548,Muito Baixo
2020,3520004,Igaracu do Tiete,8,124,0,2,1,1,15,62,2,2,8,5,0.15277632642133365,Muito Baixo
2020,3520103,Igarapava,11,322,1,3,0,2,22,92,0,0,7,25,0.28296833758697804,Baixo
2020,3520202,Igarata,9,82,0,2,0,0,3,34,1,1,9,18,0.22589836294447466,Baixo
2020,3520301,Iguape,9,347,0,2,0,0,22,113,4,6,12,26,0.29047443491402414,Baixo
2020,3520400,Ilhabela,17,320,0,1,0,2,22,213,3,9,10,18,0.3750951865926806,Baixo
2020,3520426,Ilha Comprida,12,684,0,0,0,0,21,89,0,3,12,26,1.0,Muito Alto
2020,3520442,Ilha Solteira,12,191,0,2,0,2,55,66,0,5,8,8,0.17607717257297453,Muito Baixo
2020,3520509,Indaiatuba,172,1424,0,19,1,4,253,428,3,11,65,312,0.11539566256436434,Muito Baixo
2020,3520608,Indiana,0,20,0,1,0,0,14,33,1,0,2,0,0.31150338764567925,Baixo
2020,3520707,Indiapora,0,26,0,0,0,0,4,16,0,0,4,1,0.2130541655085261,Baixo
2020,3520806,Inubia Paulista,1,3,0,0,0,0,2,11,0,0,1,0,0.0986840625115346,Muito Baixo
2020,3520905,Ipaussu,2,58,0,3,0,0,11,46,1,0,5,2,0.17016335209325748,Muito Baixo
2020,3521002,Ipero,9,151,0,2,0,0,14,87,6,6,19,24,0.1225591805394368,Muito Baixo
2020,3521101,Ipeuna,2,52,0,1,0,0,9,35,0,0,3,19,0.30231740971981086,Baixo
2020,3521150,Ipigua,1,18,0,1,0,1,10,19,1,0,2,1,0.13605410417217914,Muito Baixo
2020,3521200,Iporanga,0,29,0,0,0,0,0,12,0,0,2,0,0.17397418489549532,Muito Baixo
2020,3521309,Ipua,7,105,0,2,1,1,13,53,2,0,4,7,0.23417092879948503,Baixo
2020,3521408,Iracemapolis,43,129,0,0,0,0,30,57,0,0,4,19,0.17088697058524607,Muito Baixo
2020,3521507,Irapua,1,34,0,1,0,0,3,34,0,2,1,0,0.2459495739334592,Baixo
2020,3521606,Irapuru,0,28,0,0,0,0,8,26,0,1,2,2,0.161873539116574,Muito Baixo
2020,3521705,Itabera,6,51,0,3,0,1,15,60,0,1,9,2,0.15185162990423798,Muito Baixo
2020,3521804,Itai,7,140,0,7,0,0,37,70,2,1,10,24,0.16798471813879684,Muito Baixo
2020,3521903,Itajobi,4,92,0,2,0,1,23,60,2,1,5,3,0.19855103370743316,Muito Baixo
2020,3522000,Itaju,2,25,0,0,0,0,4,4,0,0,1,1,0.09676734218056661,Muito Baixo
2020,3522109,Itanhaem,158,2407,0,18,2,4,108,387,11,17,65,613,0.43782935020998676,Médio
2020,3522158,Itaoca,0,19,0,0,0,0,3,12,0,0,0,0,0.1824703582071992,Muito Baixo
2020,3522208,Itapecerica da Serra,157,958,1,14,2,7,123,406,25,12,30,1254,0.1644796313854017,Muito Baixo
