Ano,cod_ibge,Municipio,Furto de veículo 2014,Furto outros 2014,Homicídio culposo outros 2014,Homicídio culposo por acidente de trânsito 2014,Latrocínio 2014,Lesão corporal culposa outras 2014,Lesão corporal culposa por acidente de trânsito 2014,Lesão corporal dolosa 2014,Vítimas de homicídio 2014,Tentativa de homicídio 2014,Total de estupro 2014,Total de Roubo 2014,Indice Criminalidade 2014,Classificação 2014
2014,3544608,Sabino,3,81,0,1,0,2,7,34,1,1,2,3,0.36827457102639494,Baixo
2014,3544707,Sagres,0,12,0,0,0,1,3,19,0,0,0,0,0.2949182295973155,Baixo
2014,3544806,Sales,2,40,0,0,0,0,13,64,2,0,2,0,0.4184360677023575,Médio
2014,3544905,Sales Oliveira,8,63,0,9,0,0,35,44,0,0,2,4,0.2057457997154183,Baixo
2014,3545001,Salesopolis,7,92,0,6,0,0,34,84,0,1,7,10,0.23187781094999158,Baixo
2014,3545100,Salmourao,0,40,0,0,0,2,4,37,0,0,1,2,0.3241857220213216,Baixo
2014,3545159,Saltinho,7,50,0,1,0,0,15,37,1,0,0,12,0.21917988621733372,Baixo
2014,3545209,Salto,302,680,1,13,2,0,481,389,11,11,15,295,0.17246211745695886,Muito Baixo
2014,3545308,Salto de Pirapora,62,304,1,8,0,0,71,122,0,14,8,77,0.16277892576997935,Muito Baixo
2014,3545407,Salto Grande,8,112,0,4,0,0,21,48,0,3,3,5,0.30483074151877537,Baixo
2014,3545506,Sandovalina,2,32,0,1,0,0,10,31,0,0,0,2,0.35856825251523067,Baixo
2014,3545605,Santa Adelia,7,90,0,4,0,1,27,76,0,0,1,7,0.2312441380662811,Baixo
2014,3545704,Santa Albertina,1,11,0,2,0,0,15,19,1,4,2,1,0.10884492853931695,Muito Baixo
2014,3545803,Santa Barbara d'Oeste,509,1676,1,13,1,5,958,411,8,11,7,637,0.16603853785522504,Muito Baixo
2014,3546009,Santa Branca,8,94,0,4,0,1,22,61,0,5,3,19,0.20338848075224764,Baixo
2014,3546108,Santa Clara d'Oeste,0,9,0,0,0,2,5,24,0,0,0,1,0.3952457930521847,Baixo
2014,3546207,Santa Cruz da Conceicao,3,69,0,0,0,2,12,24,1,0,0,9,0.35169313809207287,Baixo
2014,3546256,Santa Cruz da Esperanca,0,20,0,2,0,0,8,12,1,0,0,0,0.3086264319439687,Baixo
2014,3546306,Santa Cruz das Palmeiras,21,389,0,1,0,2,59,224,4,5,8,63,0.36633174584039463,Baixo
2014,3546405,Santa Cruz do Rio Pardo,30,465,0,4,0,8,205,248,5,6,15,38,0.27443964007589194,Baixo
2014,3546504,Santa Ernestina,6,33,0,0,0,0,9,14,0,1,1,2,0.11397078813845857,Muito Baixo
2014,3546603,Santa Fe do Sul,29,460,0,4,0,3,244,223,1,11,6,16,0.3795424491011265,Baixo
2014,3546702,Santa Gertrudes,40,184,0,7,0,0,171,124,2,3,4,64,0.2704530242104162,Baixo
2014,3546801,Santa Isabel,77,543,1,9,0,13,169,212,7,5,16,115,0.24112190707348508,Baixo
2014,3546900,Santa Lucia,17,46,0,4,0,0,6,63,3,1,11,10,0.33985621742694727,Baixo
2014,3547007,Santa Maria da Serra,0,40,0,1,0,1,12,32,1,0,0,13,0.2588701019011407,Baixo
2014,3547106,Santa Mercedes,2,11,0,1,0,0,15,13,0,1,2,1,0.17922928455714918,Muito Baixo
2014,3547205,Santana da Ponte Pensa,0,4,0,0,0,0,3,5,0,0,2,0,0.09218378312669848,Muito Baixo
2014,3547304,Santana de Parnaiba,45,417,0,12,0,2,239,305,7,10,25,144,0.09074893985163066,Muito Baixo
2014,3547403,Santa Rita d'Oeste,0,9,0,2,0,0,3,7,0,0,1,0,0.12360982741968417,Muito Baixo
2014,3547502,Santa Rita do Passa Quatro,26,351,0,7,0,0,45,142,1,0,3,52,0.30990053121585764,Baixo
2014,3547650,Santa Salete,1,11,0,1,0,0,5,12,0,0,0,0,0.34897996084532495,Baixo
2014,3547700,Santo Anastacio,5,129,0,2,0,0,64,104,1,1,4,3,0.21932178699424346,Baixo
2014,3547809,Santo Andre,3958,7713,1,26,10,39,1709,1754,73,66,82,8616,0.21915705185307674,Baixo
2014,3547908,Santo Antonio da Alegria,3,83,1,1,0,1,11,29,1,1,3,5,0.2696589018078923,Baixo
2014,3548005,Santo Antonio de Posse,45,155,0,3,0,0,57,66,2,5,8,30,0.1684856498079704,Muito Baixo
2014,3548054,Santo Antonio do Aracangua,0,94,0,1,0,0,15,54,0,0,3,2,0.32512556330471926,Baixo
2014,3548104,Santo Antonio do Jardim,10,26,0,0,0,0,20,23,1,0,1,2,0.1560516340411396,Muito Baixo
2014,3548203,Santo Antonio do Pinhal,7,48,0,2,0,0,18,30,0,0,3,5,0.21321613441851983,Baixo
2014,3548302,Santo Expedito,0,12,0,0,0,0,4,15,1,0,0,1,0.18767171257465332,Muito Baixo
2014,3548401,Santopolis do Aguapei,0,56,0,3,0,0,10,28,0,0,6,9,0.3629687090319558,Baixo
2014,3548500,Santos,1610,6954,4,19,3,48,787,1233,16,53,41,4984,0.27328586872490346,Baixo
2014,3548609,Sao Bento do Sapucai,11,94,0,1,1,0,15,59,0,0,1,15,0.25658533987063514,Baixo
2014,3548708,Sao Bernardo do Campo,2784,6562,2,67,6,93,1904,1648,69,71,95,7521,0.16196004157178892,Muito Baixo
2014,3548807,Sao Caetano do Sul,913,1723,1,5,0,13,215,218,4,10,22,1132,0.18474234227768652,Muito Baixo
2014,3548906,Sao Carlos,574,2978,1,28,3,4,234,865,24,24,34,1051,0.2513580282299593,Baixo
2014,3549003,Sao Francisco,0,7,0,2,0,1,7,6,0,0,2,0,0.10553354626352351,Muito Baixo
2014,3549102,Sao Joao da Boa Vista,93,782,0,10,1,4,470,475,5,4,28,72,0.2616323088219463,Baixo
2014,3549201,Sao Joao das Duas Pontes,0,12,0,1,0,1,8,5,0,1,1,0,0.10221890250913407,Muito Baixo
2014,3549250,Sao Joao de Iracema,0,14,0,0,0,0,5,5,0,0,1,0,0.13767559060640427,Muito Baixo
2014,3549300,Sao Joao do Pau d'Alho,1,17,0,0,0,2,1,8,0,0,1,0,0.19837990293760804,Muito Baixo
2014,3549409,Sao Joaquim da Barra,52,391,0,11,0,1,221,303,2,6,8,23,0.29019331207344273,Baixo
2014,3549508,Sao Jose da Bela Vista,2,83,0,4,0,1,9,53,0,4,4,3,0.3178673386831618,Baixo
2014,3549607,Sao Jose do Barreiro,0,16,0,0,0,0,0,23,0,0,0,0,0.20179580094423563,Baixo
2014,3549706,Sao Jose do Rio Pardo,44,394,0,1,0,0,147,221,1,3,8,31,0.19531606671451576,Muito Baixo
2014,3549805,Sao Jose do Rio Preto,1305,6857,1,41,2,120,3844,1988,36,74,143,1265,0.322769436314212,Baixo
2014,3549904,Sao Jose dos Campos,1810,5293,4,63,2,24,1791,1884,55,72,126,3196,0.17698594795388145,Muito Baixo
2014,3549953,Sao Lourenco da Serra,16,99,0,8,0,3,35,42,2,2,6,49,0.16980874552160807,Muito Baixo
2014,3550100,Sao Manuel,27,268,0,8,0,0,151,157,4,7,18,22,0.19307998677567528,Muito Baixo
2014,3550209,Sao Miguel Arcanjo,16,264,0,6,0,3,58,96,3,3,14,39,0.16652221139855575,Muito Baixo
2014,3550308,Sao Paulo,49703,190717,49,538,147,1062,25040,32652,1198,1328,2292,160210,0.2792308630132165,Baixo
2014,3550407,Sao Pedro,25,418,0,8,0,3,150,193,7,3,10,99,0.30477055661183833,Baixo
2014,3550506,Sao Pedro do Turvo,4,38,0,3,0,2,7,42,0,0,4,5,0.2502929574767283,Baixo
2014,3550605,Sao Roque,83,689,0,15,1,6,278,226,6,18,38,233,0.17086166466321986,Muito Baixo
2014,3550704,Sao Sebastiao,67,1425,0,14,1,11,236,475,27,9,26,339,0.38656474006451885,Baixo
2014,3550803,Sao Sebastiao da Grama,5,68,0,1,0,2,13,89,1,0,2,4,0.30035689744793004,Baixo
2014,3550902,Sao Simao,8,173,0,2,0,0,40,99,0,0,3,28,0.3412330378012755,Baixo
2014,3551009,Sao Vicente,677,3739,1,41,7,17,863,1035,39,47,51,4113,0.21080872989317243,Baixo
2014,3551108,Sarapui,7,91,0,0,0,0,35,45,1,1,8,7,0.23049380399958128,Baixo
2014,3551207,Sarutaia,2,17,0,0,0,0,4,35,1,0,2,2,0.34799346445452595,Baixo
2014,3551306,Sebastianopolis do Sul,1,26,0,0,0,2,7,12,0,0,0,0,0.20195611453407103,Baixo
2014,3551405,Serra Azul,6,85,0,5,1,0,10,55,1,1,5,10,0.22698025205927108,Baixo
2014,3551504,Serrana,92,453,1,5,2,0,99,241,3,2,21,69,0.3130335041416478,Baixo
2014,3551603,Serra Negra,28,252,0,3,0,0,88,136,2,1,9,16,0.24048743053257116,Baixo
2014,3551702,Sertaozinho,318,1312,2,7,1,2,268,396,5,10,29,371,0.22612581793493972,Baixo
2014,3551801,Sete Barras,7,144,0,4,0,0,20,73,3,5,5,1,0.28905251799564824,Baixo
2014,3551900,Severinia,2,63,0,2,0,0,35,75,1,0,4,3,0.18258035204866402,Muito Baixo
2014,3552007,Silveiras,3,18,0,0,0,2,6,38,0,0,1,3,0.229376712872124,Baixo
2014,3552106,Socorro,46,215,0,9,0,0,141,161,1,3,9,31,0.1900033283081217,Muito Baixo
2014,3552205,Sorocaba,2565,7708,0,48,3,25,1883,1935,102,100,178,2606,0.2359944947347314,Baixo
2014,3552304,Sud Mennucci,4,70,0,1,0,0,12,64,0,1,1,2,0.368939668887262,Baixo
2014,3552403,Sumare,800,2392,1,27,1,1,947,521,41,27,16,1861,0.16438154436676755,Muito Baixo
2014,3552502,Suzano,761,2306,1,11,2,20,444,798,31,39,98,2064,0.17685234017571946,Muito Baixo
2014,3552551,Suzanapolis,1,31,0,1,0,0,3,15,0,0,4,0,0.2224969247904313,Baixo
2014,3552601,Tabapua,9,98,0,0,0,0,41,62,0,0,4,4,0.24602587851582258,Baixo
2014,3552700,Tabatinga,10,145,0,1,0,1,8,12,0,3,6,15,0.1005691368259509,Muito Baixo
2014,3552809,Taboao da Serra,682,1592,0,12,3,6,421,405,25,34,34,2865,0.10974789017852961,Muito Baixo
2014,3552908,Taciba,2,33,0,2,0,0,11,24,0,1,2,4,0.1785724522948068,Muito Baixo
2014,3553005,Taguai,7,59,0,3,0,2,21,84,0,0,4,8,0.2925170391674698,Baixo
2014,3553104,Taiacu,4,55,0,0,0,0,11,28,0,0,1,2,0.23135521719333416,Baixo
2014,3553203,Taiuva,1,44,0,2,0,0,2,19,2,0,1,2,0.16874434009062275,Muito Baixo
2014,3553302,Tambau,19,293,0,3,0,0,47,119,0,9,7,27,0.296535548746101,Baixo
2014,3553401,Tanabi,17,218,1,6,0,0,78,120,0,0,9,15,0.2407863990961619,Baixo
2014,3553500,Tapirai,3,77,0,2,0,0,29,37,2,1,5,7,0.23386463875605937,Baixo
2014,3553609,Tapiratiba,2,47,1,0,0,1,23,94,1,1,1,2,0.270210788003699,Baixo
2014,3553658,Taquaral,0,4,0,0,0,0,3,10,1,0,0,0,0.10423231916494095,Muito Baixo
2014,3553708,Taquaritinga,54,618,1,9,0,0,134,319,5,11,21,52,0.3036391419939672,Baixo
2014,3553807,Taquarituba,12,114,2,3,0,2,41,126,4,1,10,17,0.21928772625090426,Baixo
2014,3553856,Taquarivai,5,41,0,2,0,0,19,24,1,0,0,4,0.20671501601315542,Baixo
2014,3553906,Tarabai,1,40,0,0,0,0,17,42,1,0,2,4,0.2468906237582009,Baixo
2014,3553955,Taruma,2,129,0,3,0,1,42,44,1,0,6,4,0.1833194432809834,Muito Baixo
2014,3554003,Tatui,205,910,0,10,0,0,316,480,11,23,47,269,0.21269175517624522,Baixo
2014,3554102,Taubate,502,3764,2,22,1,4,1117,1283,44,54,47,1629,0.2678886050350795,Baixo
2014,3554201,Tejupa,1,29,0,0,0,0,11,33,0,0,1,0,0.27745744859068466,Baixo
2014,3554300,Teodoro Sampaio,14,224,0,1,0,2,62,146,5,3,14,11,0.31173105421833186,Baixo
2014,3554409,Terra Roxa,7,45,0,2,0,0,15,49,0,2,2,12,0.24068406661404626,Baixo
2014,3554508,Tiete,74,317,0,3,0,0,156,172,0,5,14,37,0.2329963084758162,Baixo
2014,3554607,Timburi,0,18,0,0,0,0,4,12,0,0,0,1,0.19239052288234107,Muito Baixo
2014,3554656,Torre de Pedra,0,9,0,0,0,0,1,7,0,0,3,0,0.1146141372583564,Muito Baixo
2014,3554706,Torrinha,8,59,0,4,0,0,12,59,1,0,1,5,0.27548600211425217,Baixo
2014,3554755,Trabiju,1,18,0,0,0,0,2,8,0,0,0,0,0.25689691037260526,Baixo
2014,3554805,Tremembe,45,316,0,4,0,1,140,181,11,8,8,124,0.19038895860599295,Muito Baixo
2014,3554904,Tres Fronteiras,3,52,0,3,0,2,21,40,0,6,3,2,0.32361528735424144,Baixo
2014,3554953,Tuiuti,3,55,0,0,0,0,15,44,0,1,2,5,0.3016399071431035,Baixo
2014,3555000,Tupa,45,576,0,15,0,5,457,293,5,4,19,44,0.2327335078322399,Baixo
2014,3555109,Tupi Paulista,2,96,0,0,0,0,62,106,2,2,0,3,0.27805380497890386,Baixo
2014,3555208,Turiuba,0,24,0,0,0,1,3,4,0,0,0,2,0.17473092653756905,Muito Baixo
2014,3555307,Turmalina,0,7,0,2,0,0,4,8,1,0,1,1,0.19619950085817184,Muito Baixo
2014,3555356,Ubarana,4,59,0,2,0,0,4,52,0,2,3,3,0.43719772816616387,Médio
2014,3555406,Ubatuba,62,1166,1,11,0,45,224,452,22,16,15,267,0.3197923375752923,Baixo
2014,3555505,Ubirajara,2,32,0,0,0,0,3,23,0,0,0,1,0.20867276564777928,Baixo
2014,3555604,Uchoa,4,76,0,7,0,6,23,37,2,0,1,4,0.22203207990286564,Baixo
2014,3555703,Uniao Paulista,0,11,0,0,0,1,3,19,0,0,0,0,0.4559752720328303,Médio
2014,3555802,Urania,5,28,0,2,0,0,51,38,0,1,4,6,0.159788591624016,Muito Baixo
2014,3555901,Uru,0,13,0,0,0,0,0,5,0,0,0,0,0.19462466659359778,Muito Baixo
2014,3556008,Urupes,6,91,0,3,0,7,48,69,0,3,11,9,0.24405736269425596,Baixo
2014,3556107,Valentim Gentil,6,158,0,2,0,1,69,76,2,5,3,6,0.3293382313911174,Baixo
2014,3556206,Valinhos,338,980,2,8,0,6,568,361,6,4,32,237,0.19493609315414134,Muito Baixo
2014,3556305,Valparaiso,4,255,1,2,0,0,54,125,4,3,5,32,0.2675570769970215,Baixo
2014,3556354,Vargem,7,79,0,7,0,1,18,40,1,3,3,18,0.24046077275902447,Baixo
2014,3556404,Vargem Grande do Sul,39,439,0,3,0,0,118,219,2,5,8,23,0.2799933216954041,Baixo
2014,3556453,Vargem Grande Paulista,49,252,0,0,1,4,117,182,5,8,12,178,0.1709815091574499,Muito Baixo
2014,3556503,Varzea Paulista,268,750,2,9,0,37,320,398,9,5,25,454,0.19227800526116842,Muito Baixo
2014,3556602,Vera Cruz,1,93,0,2,0,0,19,63,1,0,2,8,0.267311480225852,Baixo
2014,3556701,Vinhedo,94,783,0,4,0,0,376,292,3,2,22,149,0.24372953710042605,Baixo
2014,3556800,Viradouro,22,195,0,1,0,0,49,118,3,5,4,31,0.3255190419043298,Baixo
2014,3556909,Vista Alegre do Alto,5,33,0,0,0,0,2,24,0,2,0,3,0.12970970490873232,Muito Baixo
2014,3556958,Vitoria Brasil,0,5,0,0,0,0,7,5,1,0,0,0,0.088581083937427,Muito Baixo
2014,3557006,Votorantim,153,835,0,4,0,2,365,322,6,5,37,254,0.14719976112126015,Muito Baixo
2014,3557105,Votuporanga,143,1131,1,15,0,77,913,536,7,18,31,128,0.3469917088212824,Baixo
2014,3557154,Zacarias,1,25,0,0,0,1,4,15,0,0,2,1,0.28927140690546077,Baixo
2014,3557204,Chavantes,1,151,0,4,0,2,17,92,1,1,5,3,0.36757018823578075,Baixo
2014,3557303,Estiva Gerbi,5,152,0,0,0,0,28,71,0,0,2,11,0.34959166732909663,Baixo
