Ano,cod_ibge,Municipio,Furto de veículo 2016,Furto outros 2016,Homicídio culposo outros 2016,Homicídio culposo por acidente de trânsito 2016,Latrocínio 2016,Lesão corporal culposa outras 2016,Lesão corporal culposa por acidente de trânsito 2016,Lesão corporal dolosa 2016,Vítimas de homicídio 2016,Tentativa de homicídio 2016,Total de estupro 2016,Total de Roubo 2016,Indice Criminalidade 2016,Classificação 2016
2016,3501608,Americana,1250,2741,0,13,2,13,948,776,11,15,39,976,0.2604053448562288,Baixo
2016,3501707,Americo Brasiliense,38,289,0,1,1,0,36,107,3,9,13,87,0.15635798851649182,Muito Baixo
2016,3501806,Americo de Campos,8,72,0,0,0,0,10,21,0,0,3,2,0.21555004941779463,Baixo
2016,3501905,Amparo,46,648,2,17,0,0,352,259,2,3,16,64,0.20228666254058425,Baixo
2016,3502002,Analandia,1,64,0,0,0,0,6,33,0,0,4,9,0.37376947801647853,Baixo
2016,3502101,Andradina,46,712,1,5,0,8,249,305,10,14,13,70,0.2820339165725146,Baixo
2016,3502200,Angatuba,21,255,0,6,0,0,28,94,1,1,4,25,0.22673529388481978,Baixo
2016,3502309,Anhembi,1,18,0,1,0,0,15,16,0,0,1,4,0.0799884856774315,Muito Baixo
2016,3502408,Anhumas,0,26,0,0,0,0,9,37,0,0,0,1,0.3693656224347983,Baixo
2016,3502507,Aparecida,35,973,2,5,0,1,106,179,8,8,16,200,0.46540770363859624,Médio
2016,3502606,Aparecida d'Oeste,3,24,0,1,0,0,10,20,0,0,1,2,0.1863005411011867,Muito Baixo
2016,3502705,Apiai,33,235,0,4,0,2,35,138,0,1,9,11,0.2655145545405862,Baixo
2016,3502754,Aracariguama,22,275,0,6,0,0,18,87,2,4,10,57,0.28666457723865063,Baixo
2016,3502804,Aracatuba,206,2751,7,24,2,14,1543,865,38,49,69,563,0.280407525120407,Baixo
2016,3502903,Aracoiaba da Serra,25,302,0,5,1,0,51,122,2,8,16,77,0.21331204589151792,Baixo
2016,3503000,Aramina,1,48,0,0,0,0,5,22,0,1,1,14,0.1861863511137936,Muito Baixo
2016,3503109,Arandu,1,42,0,0,0,1,12,45,1,0,2,0,0.2714171372694712,Baixo
2016,3503158,Arapei,1,25,0,1,0,0,2,14,0,0,1,0,0.28582264312788513,Baixo
2016,3503208,Araraquara,444,3274,0,23,1,21,387,850,19,21,43,696,0.26025007838595265,Baixo
2016,3503307,Araras,356,1274,0,9,0,0,798,624,14,14,25,303,0.2653147783003902,Baixo
2016,3503356,Arco-Iris,1,14,0,0,0,0,1,9,0,1,0,0,0.18129309317440592,Muito Baixo
2016,3503406,Arealva,6,129,0,5,1,0,16,57,0,1,0,7,0.4256725016485647,Médio
2016,3503505,Areias,0,12,0,0,0,1,1,18,0,2,0,2,0.1595469615182527,Muito Baixo
2016,3503604,Areiopolis,2,55,0,2,0,1,3,11,2,0,6,4,0.038979854785036246,Muito Baixo
2016,3503703,Ariranha,2,23,0,2,0,4,14,51,1,1,2,5,0.22648509909698145,Baixo
2016,3503802,Artur Nogueira,113,478,1,4,0,0,142,217,4,2,12,152,0.24194083307161524,Baixo
2016,3503901,Aruja,183,693,0,8,0,0,143,418,11,4,34,538,0.24943797114662544,Baixo
2016,3503950,Aspasia,0,2,0,0,0,0,3,10,0,0,0,0,0.14936804343141258,Muito Baixo
2016,3504008,Assis,199,938,0,10,0,2,547,468,3,8,21,189,0.24131184748407866,Baixo
2016,3504107,Atibaia,302,1805,0,21,0,0,653,643,12,13,57,625,0.26933355799922953,Baixo
2016,3504206,Auriflama,7,113,0,2,0,1,46,72,0,1,3,4,0.22692302007348206,Baixo
2016,3504305,Avai,1,67,0,0,0,0,7,27,1,0,2,5,0.30397281742902854,Baixo
2016,3504404,Avanhandava,6,122,0,1,1,4,18,54,0,3,3,13,0.25409613725580876,Baixo
2016,3504503,Avare,44,815,0,13,0,3,404,428,5,4,34,54,0.22864198583375045,Baixo
2016,3504602,Bady Bassitt,24,111,0,5,0,0,44,72,0,0,6,19,0.1433273269928404,Muito Baixo
2016,3504701,Balbinos,0,11,0,0,0,0,2,42,0,2,2,0,0.3867300318105676,Baixo
2016,3504800,Balsamo,9,95,0,4,0,1,10,43,0,3,1,4,0.2653951607456568,Baixo
2016,3504909,Bananal,0,33,0,0,0,0,6,41,0,1,4,4,0.11726685973363249,Muito Baixo
2016,3505005,Barao de Antonina,1,5,0,1,0,0,6,7,0,1,1,1,0.042260311441021825,Muito Baixo
2016,3505104,Barbosa,2,75,0,2,0,3,5,37,0,1,1,3,0.32597878035850825,Baixo
2016,3505203,Bariri,53,487,0,1,0,0,77,184,1,4,12,39,0.3393227346740519,Baixo
2016,3505302,Barra Bonita,46,372,0,3,0,1,92,112,2,3,14,54,0.185948133182301,Muito Baixo
2016,3505351,Barra do Chapeu,2,23,1,2,0,0,3,15,1,0,2,0,0.11766404802882285,Muito Baixo
2016,3505401,Barra do Turvo,0,102,0,8,0,0,7,23,4,4,2,22,0.25310464708433345,Baixo
2016,3505500,Barretos,290,2407,1,16,1,41,670,599,7,10,48,288,0.392730624394851,Baixo
2016,3505609,Barrinha,26,296,0,0,0,2,30,118,4,3,7,92,0.19402775169293426,Muito Baixo
2016,3505708,Barueri,508,2730,2,16,0,13,935,691,23,17,59,1461,0.15330013770787423,Muito Baixo
2016,3505807,Bastos,6,157,0,1,0,2,52,61,1,3,7,13,0.12781206161954886,Muito Baixo
2016,3505906,Batatais,73,688,0,8,0,3,150,240,3,3,13,102,0.24103097009808128,Baixo
2016,3506003,Bauru,940,5350,1,38,0,10,1739,1957,25,39,125,1571,0.33100397338613763,Baixo
2016,3506102,Bebedouro,155,982,0,11,2,6,317,372,4,5,18,235,0.29100293612283784,Baixo
2016,3506201,Bento de Abreu,0,26,0,0,0,0,3,14,0,0,1,1,0.23538790476056018,Baixo
2016,3506300,Bernardino de Campos,3,105,0,1,0,0,12,55,0,0,2,8,0.22596822595675992,Baixo
2016,3506359,Bertioga,72,1072,1,19,2,0,110,310,10,9,13,454,0.3857828014517346,Baixo
2016,3506409,Bilac,1,46,0,2,0,1,23,35,1,0,1,3,0.20107910075014826,Baixo
2016,3506508,Birigui,160,1398,2,17,1,10,751,375,10,15,28,252,0.213415518636779,Baixo
2016,3506607,Biritiba Mirim,9,202,0,2,1,1,36,141,1,3,13,24,0.1979973113742198,Muito Baixo
2016,3506706,Boa Esperanca do Sul,8,112,0,1,0,1,9,60,0,3,6,18,0.20350281636240436,Baixo
2016,3506805,Bocaina,3,97,0,1,0,0,11,47,0,0,3,8,0.19246817380812797,Muito Baixo
2016,3506904,Bofete,5,68,0,1,0,0,28,50,0,3,4,1,0.20209546908602502,Baixo
2016,3507001,Boituva,161,558,0,6,0,0,42,206,4,8,14,156,0.22136271393010015,Baixo
2016,3507100,Bom Jesus dos Perdoes,20,221,0,4,0,2,48,84,1,3,5,44,0.22119586581713765,Baixo
2016,3507159,Bom Sucesso de Itarare,1,22,0,0,0,0,3,11,1,2,2,1,0.11553322073209475,Muito Baixo
2016,3507209,Bora,0,1,0,0,0,0,1,4,0,0,0,0,0.11781983485152997,Muito Baixo
2016,3507308,Boraceia,3,65,0,0,0,0,2,29,0,1,2,1,0.3418114070779759,Baixo
2016,3507407,Borborema,16,163,0,5,0,1,9,81,2,0,3,11,0.2979625052888966,Baixo
2016,3507456,Borebi,3,17,0,1,0,0,0,13,0,0,1,1,0.23203802215584898,Baixo
2016,3507506,Botucatu,44,1356,1,18,0,12,598,517,2,7,45,74,0.194000455178865,Muito Baixo
2016,3507605,Braganca Paulista,188,2099,0,15,3,16,555,749,7,13,36,392,0.26837575416322684,Baixo
2016,3507704,Brauna,3,31,0,0,0,0,6,25,0,0,3,1,0.1845382257510565,Muito Baixo
2016,3507753,Brejo Alegre,1,41,0,0,0,0,8,9,1,0,3,3,0.2380658554703296,Baixo
2016,3507803,Brodowski,30,220,0,1,0,0,30,88,2,2,9,30,0.1936122713623296,Muito Baixo
2016,3507902,Brotas,13,207,0,5,0,1,44,114,2,2,6,21,0.23749405605487645,Baixo
2016,3508009,Buri,8,151,0,2,0,0,8,71,1,2,5,27,0.16137999212218906,Muito Baixo
2016,3508108,Buritama,14,225,0,2,0,0,57,91,1,0,3,9,0.3045980002416076,Baixo
2016,3508207,Buritizal,1,50,0,1,0,0,3,16,0,1,1,1,0.2179091801429894,Baixo
2016,3508306,Cabralia Paulista,0,49,0,0,0,0,11,24,1,1,4,2,0.2606131954970898,Baixo
2016,3508405,Cabreuva,17,320,1,5,0,7,46,164,3,5,17,104,0.1634787836088428,Muito Baixo
2016,3508504,Cacapava,201,916,0,12,1,2,102,291,16,10,22,512,0.19266862163945092,Muito Baixo
2016,3508603,Cachoeira Paulista,28,303,0,4,0,1,37,127,1,7,5,77,0.20952444839810985,Baixo
2016,3508702,Caconde,8,108,0,0,0,0,14,101,1,0,2,14,0.21624738000068214,Baixo
2016,3508801,Cafelandia,11,194,0,4,0,0,21,47,0,2,3,16,0.1813388156770153,Muito Baixo
2016,3508900,Caiabu,0,27,0,1,0,0,0,20,0,0,0,0,0.21042184122544094,Baixo
2016,3509007,Caieiras,98,469,1,2,2,62,127,306,4,4,17,265,0.14594559126759737,Muito Baixo
2016,3509106,Caiua,0,29,0,0,0,0,2,30,0,0,1,1,0.2072809820653405,Baixo
2016,3509205,Cajamar,37,550,0,4,1,0,198,358,6,5,13,258,0.18857813124605513,Muito Baixo
2016,3509254,Cajati,20,255,0,10,0,0,45,112,0,2,17,67,0.19986745381408594,Muito Baixo
2016,3509304,Cajobi,4,93,0,3,0,0,16,64,0,0,7,3,0.3141198370989135,Baixo
2016,3509403,Cajuru,6,261,0,4,0,0,29,163,0,2,14,35,0.32383923947340737,Baixo
2016,3509452,Campina do Monte Alegre,3,63,0,2,0,1,9,42,1,0,2,10,0.35510063921190854,Baixo
2016,3509502,Campinas,4027,17440,4,111,6,186,2905,3955,119,91,276,9451,0.28494324630810264,Baixo
2016,3509601,Campo Limpo Paulista,212,645,1,11,1,5,283,361,3,4,20,391,0.2414381941840171,Baixo
2016,3509700,Campos do Jordao,25,392,2,1,0,1,132,196,2,5,15,111,0.18493281951413232,Muito Baixo
2016,3509809,Campos Novos Paulista,0,30,0,0,0,1,7,13,0,0,2,3,0.10837784668230376,Muito Baixo
2016,3509908,Cananeia,2,226,1,0,0,0,23,100,0,0,7,13,0.4456482802812414,Médio
2016,3509957,Canas,3,36,0,2,0,0,9,12,0,1,3,23,0.13936507456289216,Muito Baixo
2016,3510005,Candido Mota,40,264,0,2,0,0,76,81,1,3,10,15,0.14632837924944891,Muito Baixo
2016,3510104,Candido Rodrigues,2,20,0,1,0,0,2,10,0,0,1,3,0.1690785073397951,Muito Baixo
2016,3510153,Canitar,5,28,0,1,0,1,10,20,1,2,3,2,0.15430699872554357,Muito Baixo
2016,3510203,Capao Bonito,28,461,0,7,0,1,177,231,6,7,15,84,0.2410737922143494,Baixo
2016,3510302,Capela do Alto,16,158,1,5,0,0,15,79,2,3,7,22,0.18621023273782997,Muito Baixo
2016,3510401,Capivari,74,365,0,10,0,19,127,194,0,2,12,93,0.19584798819722826,Muito Baixo
2016,3510500,Caraguatatuba,171,1923,1,11,1,8,374,716,25,28,36,925,0.36323133853738127,Baixo
2016,3510609,Carapicuiba,629,2153,0,19,3,29,636,593,36,40,36,3781,0.07168608241991112,Muito Baixo
2016,3510708,Cardoso,10,203,0,1,1,0,34,68,2,1,6,7,0.36034977247441674,Baixo
2016,3510807,Casa Branca,13,325,0,4,0,1,72,113,1,2,13,17,0.2191351318447564,Baixo
2016,3510906,Cassia dos Coqueiros,0,35,0,0,0,0,1,11,0,0,2,4,0.22200981430604494,Baixo
2016,3511003,Castilho,19,306,0,4,0,0,54,120,2,2,11,17,0.3646567725337652,Baixo
2016,3511102,Catanduva,255,1511,0,16,1,16,807,610,7,8,27,256,0.31167022480006884,Baixo
2016,3511201,Catigua,3,46,0,3,0,4,21,16,1,0,1,4,0.1254255330560274,Muito Baixo
2016,3511300,Cedral,6,85,0,2,0,0,13,38,2,0,2,5,0.17670430222501043,Muito Baixo
2016,3511409,Cerqueira Cesar,6,143,0,2,1,0,34,117,0,1,10,15,0.24861582500404208,Baixo
2016,3511508,Cerquilho,62,291,0,6,0,5,147,143,1,4,8,66,0.15855894036210078,Muito Baixo
2016,3511607,Cesario Lange,11,145,0,5,2,0,39,79,0,3,16,17,0.22343188256789415,Baixo
2016,3511706,Charqueada,16,97,0,1,0,0,18,49,2,2,0,15,0.13318113171373827,Muito Baixo
2016,3511904,Clementina,3,58,0,2,0,0,11,44,1,0,3,1,0.27364484885431317,Baixo
2016,3512001,Colina,40,236,1,1,0,0,63,92,1,4,5,24,0.296730736934307,Baixo
2016,3512100,Colombia,6,88,0,3,0,0,8,22,1,1,2,10,0.24331890362227143,Baixo
2016,3512209,Conchal,32,316,0,2,0,0,113,181,0,4,11,101,0.3343212476138509,Baixo
2016,3512308,Conchas,5,125,0,1,0,0,35,64,1,0,3,8,0.1756312686379622,Muito Baixo
2016,3512407,Cordeiropolis,24,228,0,7,0,0,141,137,1,3,3,53,0.2944935174011128,Baixo
2016,3512506,Coroados,6,57,0,2,0,0,10,29,0,1,0,7,0.28165665274667756,Baixo
2016,3512605,Coronel Macedo,2,30,0,0,0,1,6,21,0,0,1,3,0.18000858420036034,Muito Baixo
2016,3512704,Corumbatai,7,54,0,2,0,0,11,26,0,0,1,3,0.3638890929457978,Baixo
2016,3512803,Cosmopolis,203,790,0,3,0,1,211,270,10,2,5,332,0.28669933778053586,Baixo
2016,3512902,Cosmorama,6,65,1,3,0,1,9,18,1,0,4,4,0.1393710258841389,Muito Baixo
2016,3513009,Cotia,217,1587,1,9,5,29,558,393,10,15,34,1344,0.08010743220188558,Muito Baixo
2016,3513108,Cravinhos,53,282,0,2,0,3,63,158,2,5,8,73,0.2308481980843928,Baixo
2016,3513207,Cristais Paulista,6,140,0,3,0,3,15,32,1,0,5,9,0.29146003031291273,Baixo
2016,3513306,Cruzalia,1,1,0,1,0,0,1,7,0,0,1,1,0.08173042563098756,Muito Baixo
2016,3513405,Cruzeiro,119,865,1,5,0,7,134,342,8,23,19,288,0.24550511597524077,Baixo
2016,3513504,Cubatao,106,1028,1,15,2,7,159,177,11,32,4,908,0.10093069317181204,Muito Baixo
2016,3513603,Cunha,19,187,0,2,1,1,31,63,4,9,3,56,0.14805241232086133,Muito Baixo
2016,3513702,Descalvado,39,349,0,5,0,1,19,108,1,1,5,53,0.2020600123172026,Baixo
2016,3513801,Diadema,1170,3231,0,14,8,8,622,921,33,36,57,7396,0.1431088078127314,Muito Baixo
2016,3513850,Dirce Reis,1,11,0,0,0,0,2,7,0,0,0,1,0.16923122634663096,Muito Baixo
2016,3513900,Divinolandia,4,59,0,1,0,3,18,39,0,0,1,6,0.13312325639514982,Muito Baixo
2016,3514007,Dobrada,4,28,0,0,0,0,1,7,1,0,1,2,0.0,Muito Baixo
2016,3514106,Dois Corregos,6,307,1,1,0,4,43,134,2,5,7,18,0.281717689435062,Baixo
2016,3514205,Dolcinopolis,0,18,0,0,0,1,4,12,0,0,2,0,0.24722622175786074,Baixo
2016,3514304,Dourado,11,70,0,1,0,0,4,41,0,0,0,4,0.22593963081977317,Baixo
2016,3514403,Dracena,40,515,0,4,0,21,377,274,1,2,9,18,0.31769400108648865,Baixo
2016,3514502,Duartina,4,49,0,5,0,2,9,33,0,2,2,1,0.1011373725553127,Muito Baixo
2016,3514601,Dumont,10,69,1,1,0,1,11,45,0,3,3,10,0.23773588428596665,Baixo
2016,3514700,Echapora,1,24,0,2,0,0,2,30,0,1,4,5,0.17002083232365045,Muito Baixo
2016,3514809,Eldorado,6,99,0,2,0,0,22,92,1,0,5,7,0.27053603268604937,Baixo
2016,3514908,Elias Fausto,14,102,0,1,0,3,31,81,2,1,1,28,0.19635906968916142,Muito Baixo
2016,3514924,Elisiario,2,21,0,0,0,0,13,14,0,1,0,2,0.17727789880868225,Muito Baixo
2016,3514957,Embauba,0,46,0,0,0,0,5,10,0,1,0,3,0.3002856702777778,Baixo
2016,3515004,Embu das Artes,277,1084,0,16,0,12,240,855,21,24,71,1769,0.12431569242769461,Muito Baixo
2016,3515129,Emilianopolis,0,9,0,0,0,0,1,15,0,0,0,1,0.14822971882762756,Muito Baixo
2016,3515152,Engenheiro Coelho,19,166,1,3,0,2,18,91,0,2,8,35,0.25569383538455637,Baixo
2016,3515186,Espirito Santo do Pinhal,27,312,0,2,0,1,167,206,0,3,6,44,0.2137021753554129,Baixo
2016,3515194,Espirito Santo do Turvo,0,31,0,0,0,0,9,25,1,1,1,2,0.23674785287052824,Baixo
2016,3515202,Estrela d'Oeste,7,61,0,1,0,2,13,28,1,0,2,1,0.1453131715596015,Muito Baixo
2016,3515301,Estrela do Norte,0,15,0,1,0,1,6,12,0,0,0,2,0.18622590743677986,Muito Baixo
2016,3515350,Euclides da Cunha Paulista,12,79,0,2,0,0,6,31,2,2,2,3,0.1861877519070406,Muito Baixo
2016,3515400,Fartura,14,131,0,7,0,0,31,122,1,2,7,17,0.3402854390007473,Baixo
2016,3515509,Fernandopolis,124,938,0,6,0,5,406,306,3,8,26,87,0.27679572025911103,Baixo
2016,3515608,Fernando Prestes,3,37,0,1,0,0,14,33,1,1,3,2,0.23284328103202068,Baixo
2016,3515657,Fernao,0,14,0,0,0,0,0,3,0,0,1,1,0.0937381806562237,Muito Baixo
2016,3515707,Ferraz de Vasconcelos,316,761,0,3,1,2,94,482,25,11,35,1025,0.10220113911190203,Muito Baixo
2016,3515806,Flora Rica,0,13,0,2,0,0,2,12,0,0,1,0,0.3576589194821052,Baixo
2016,3515905,Floreal,0,52,0,1,0,0,5,11,0,0,1,0,0.28860189397807423,Baixo
2016,3516002,Florida Paulista,1,58,0,1,0,0,24,57,0,2,4,1,0.15017218520511683,Muito Baixo
2016,3516200,Franca,933,6479,0,28,2,47,1427,1136,21,21,59,834,0.30700043297720686,Baixo
2016,3516309,Francisco Morato,199,958,1,2,1,0,117,193,15,12,23,998,0.05317297800402831,Muito Baixo
2016,3516408,Franco da Rocha,189,842,0,41,0,0,261,591,14,21,61,666,0.18728974906803336,Muito Baixo
2016,3516507,Gabriel Monteiro,0,6,0,0,0,0,7,10,0,0,1,0,0.08941636232813736,Muito Baixo
2016,3516606,Galia,0,68,0,2,0,0,4,21,1,0,0,13,0.1715017490909171,Muito Baixo
2016,3516705,Garca,35,639,0,4,0,2,185,283,3,2,22,111,0.3595352541432877,Baixo
2016,3516804,Gastao Vidigal,1,27,0,2,0,0,11,13,0,2,2,2,0.1666608525270283,Muito Baixo
2016,3516853,Gaviao Peixoto,1,22,0,4,0,0,3,18,0,0,2,2,0.176911737817523,Muito Baixo
2016,3516903,General Salgado,2,52,0,1,0,0,11,58,0,1,4,1,0.19892894791338245,Muito Baixo
2016,3517000,Getulina,1,127,0,0,0,0,17,62,1,2,4,5,0.28558476888565637,Baixo
2016,3517109,Glicerio,3,40,0,1,0,0,8,12,1,0,1,0,0.15032072725544343,Muito Baixo
2016,3517208,Guaicara,16,212,0,1,0,0,22,55,1,2,4,12,0.35151293773922065,Baixo
2016,3517307,Guaimbe,0,62,0,2,0,0,7,33,0,0,4,5,0.2998978610922997,Baixo
2016,3517406,Guaira,63,607,0,3,0,2,117,371,1,2,10,104,0.4949931535794896,Médio
2016,3517505,Guapiacu,9,186,0,1,0,0,48,78,2,0,1,12,0.1895523876147495,Muito Baixo
2016,3517604,Guapiara,10,77,0,2,0,0,26,33,0,1,8,16,0.05768760370922201,Muito Baixo
2016,3517703,Guara,12,508,0,3,0,0,32,118,0,2,9,48,0.4646673955421539,Médio
2016,3517802,Guaracai,0,44,0,0,0,0,17,33,0,0,1,3,0.14503745030659282,Muito Baixo
2016,3517901,Guaraci,7,59,0,0,0,7,23,98,0,2,0,3,0.38562345137129717,Baixo
2016,3518008,Guarani d'Oeste,0,21,0,1,0,0,2,15,0,1,4,1,0.36046401917297494,Baixo
2016,3518107,Guaranta,6,95,0,1,0,0,12,42,0,1,3,9,0.3579621297104125,Baixo
2016,3518206,Guararapes,10,247,0,3,1,17,104,91,1,2,10,34,0.15251696193563033,Muito Baixo
2016,3518305,Guararema,10,260,0,0,1,0,55,106,0,7,3,39,0.17526140782860827,Muito Baixo
2016,3518404,Guaratingueta,64,1059,1,12,1,12,213,201,22,24,18,374,0.10966687168637512,Muito Baixo
2016,3518503,Guarei,9,131,0,2,0,0,17,67,2,3,5,7,0.21109318670844165,Baixo
2016,3518602,Guariba,73,355,0,2,0,2,24,82,9,9,4,112,0.14451286338175742,Muito Baixo
2016,3518701,Guaruja,345,2945,0,27,2,9,548,795,26,46,58,3283,0.1614648101433686,Muito Baixo
2016,3518800,Guarulhos,3485,10174,2,77,5,68,1792,2700,140,88,320,10846,0.1323381907953824,Muito Baixo
2016,3518859,Guatapara,4,99,0,1,0,0,9,52,0,3,6,5,0.37065653146293115,Baixo
2016,3518909,Guzolandia,0,15,0,2,0,0,8,20,2,0,5,2,0.15408708679788605,Muito Baixo
2016,3519006,Herculandia,0,62,0,3,0,0,18,39,1,0,4,1,0.18686777683973,Muito Baixo
2016,3519055,Holambra,9,83,0,0,0,1,41,47,0,3,2,14,0.14350524347503915,Muito Baixo
2016,3519071,Hortolandia,546,1717,1,20,2,2,447,638,26,24,64,1696,0.16228176557116122,Muito Baixo
2016,3519105,Iacanga,5,110,0,2,0,0,12,58,1,1,9,9,0.2783743253861898,Baixo
2016,3519204,Iacri,0,40,0,1,0,1,15,36,2,0,1,1,0.2272047486556328,Baixo
2016,3519253,Iaras,2,22,0,3,0,0,8,39,1,1,2,3,0.19279389830948568,Muito Baixo
2016,3519303,Ibate,45,272,2,3,0,0,22,125,2,2,15,43,0.19705744683907553,Muito Baixo
2016,3519402,Ibira,3,112,1,5,0,0,25,53,0,3,4,7,0.24478896256807614,Baixo
2016,3519501,Ibirarema,1,36,0,0,0,1,7,26,3,0,1,6,0.14344737440876318,Muito Baixo
2016,3519600,Ibitinga,83,970,0,3,0,0,186,457,5,7,26,63,0.44376417967667003,Médio
2016,3519709,Ibiuna,97,717,0,13,3,0,162,262,8,17,43,214,0.1962743467458882,Muito Baixo
2016,3519808,Icem,4,61,0,2,0,0,13,28,0,2,2,5,0.1719288029019296,Muito Baixo
2016,3519907,Iepe,3,32,0,0,0,1,6,40,0,0,0,2,0.1810465172436598,Muito Baixo
2016,3520004,Igaracu do Tiete,17,214,0,1,0,0,38,105,3,1,6,33,0.2106433769805069,Baixo
2016,3520103,Igarapava,18,415,0,4,0,1,26,126,1,0,6,63,0.2884960067575278,Baixo
2016,3520202,Igarata,7,119,0,2,1,2,5,23,2,5,3,32,0.18144034520209812,Muito Baixo
2016,3520301,Iguape,9,452,0,9,0,2,46,141,4,7,9,35,0.3039190530230593,Baixo
2016,3520400,Ilhabela,19,507,0,3,0,3,77,266,3,6,7,25,0.4437245403497396,Médio
2016,3520426,Ilha Comprida,14,628,0,2,0,1,48,127,1,6,12,71,1.0,Muito Alto
2016,3520442,Ilha Solteira,17,427,0,7,0,4,80,117,2,3,6,17,0.3121215000720569,Baixo
2016,3520509,Indaiatuba,222,1743,0,14,0,53,332,703,5,11,58,627,0.14903341144322715,Muito Baixo
2016,3520608,Indiana,2,43,0,3,0,1,13,32,0,0,0,0,0.308787568556511,Baixo
2016,3520707,Indiapora,3,14,0,0,0,1,9,27,1,0,1,0,0.23947329032878142,Baixo
2016,3520806,Inubia Paulista,0,13,0,0,0,3,5,7,0,0,0,1,0.06203938522512152,Muito Baixo
2016,3520905,Ipaussu,11,149,0,4,0,2,29,70,0,1,3,10,0.27015396849323337,Baixo
2016,3521002,Ipero,29,226,0,0,0,0,73,145,7,2,6,60,0.18496689491845875,Muito Baixo
2016,3521101,Ipeuna,7,102,0,3,0,0,8,31,0,1,2,8,0.31826707695478573,Baixo
2016,3521150,Ipigua,3,53,0,1,0,0,10,18,2,2,0,4,0.16989174015066832,Muito Baixo
2016,3521200,Iporanga,2,50,0,0,0,0,2,21,0,2,0,1,0.2558062933484442,Baixo
2016,3521309,Ipua,10,67,0,1,0,0,12,65,1,3,5,17,0.16285137511788383,Muito Baixo
2016,3521408,Iracemapolis,36,141,0,1,0,1,70,93,0,1,3,26,0.19288220110366125,Muito Baixo
2016,3521507,Irapua,3,59,0,2,0,1,14,44,0,0,2,3,0.2780857011847972,Baixo
2016,3521606,Irapuru,2,44,0,1,0,0,8,52,0,0,2,2,0.2679829174905173,Baixo
2016,3521705,Itabera,5,90,0,3,0,0,37,96,0,0,12,11,0.1983392694701991,Muito Baixo
2016,3521804,Itai,9,204,2,5,0,1,36,74,5,8,5,23,0.15152544297161546,Muito Baixo
2016,3521903,Itajobi,9,62,0,4,0,2,27,53,4,0,2,2,0.12173285149507553,Muito Baixo
2016,3522000,Itaju,2,40,0,0,0,0,2,9,0,0,1,2,0.16254262988336438,Muito Baixo
2016,3522109,Itanhaem,297,2555,1,14,1,7,197,410,21,22,28,927,0.4068028817691976,Médio
2016,3522158,Itaoca,2,14,0,0,0,0,14,15,0,1,3,0,0.15314385297344826,Muito Baixo
2016,3522208,Itapecerica da Serra,288,1170,0,17,3,1,173,390,22,21,38,1406,0.13120791341927132,Muito Baixo
2016,3522307,Itapetininga,142,1599,0,18,1,0,617,576,5,10,89,241,0.20551916501843914,Baixo
2016,3522406,Itapeva,81,905,0,12,0,1,305,455,3,5,36,127,0.2512663998377394,Baixo
