Ano,cod_ibge,Municipio,Furto de veículo 2022,Furto outros 2022,Homicídio culposo outros 2022,Homicídio culposo por acidente de trânsito 2022,Latrocínio 2022,Lesão corporal culposa outras 2022,Lesão corporal culposa por acidente de trânsito 2022,Lesão corporal dolosa 2022,Vítimas de homicídio 2022,Tentativa de homicídio 2022,Total de estupro 2022,Total de Roubo 2022,Indice Criminalidade 2022,Classificação 2022
2022,3504503,Avare,37,654,0,15,0,6,257,412,2,3,42,36,0.23698431340422868,Baixo
2022,3504602,Bady Bassitt,18,176,0,2,0,2,45,80,0,1,15,3,0.1521213925107323,Muito Baixo
2022,3504701,Balbinos,0,7,0,0,0,1,1,34,0,0,0,0,0.36871108295107835,Baixo
2022,3504800,Balsamo,4,67,0,2,0,1,17,38,1,0,5,6,0.21677041821131324,Baixo
2022,3504909,Bananal,3,22,0,1,0,0,6,26,0,2,3,1,0.06750520534985803,Muito Baixo
2022,3505005,Barao de Antonina,0,8,0,0,0,0,2,8,0,0,2,0,0.04050360435667066,Muito Baixo
2022,3505104,Barbosa,1,37,0,0,0,0,4,41,0,1,4,1,0.35549327319024826,Baixo
2022,3505203,Bariri,28,379,0,2,0,1,57,177,2,2,5,9,0.3656373228381608,Baixo
2022,3505302,Barra Bonita,16,292,0,1,0,0,85,91,0,2,10,11,0.15770755196021463,Muito Baixo
2022,3505351,Barra do Chapeu,0,2,1,3,0,1,6,18,0,0,2,0,0.12962566442117932,Muito Baixo
2022,3505401,Barra do Turvo,1,71,0,6,0,0,9,24,1,2,5,9,0.2757423920028544,Baixo
2022,3505500,Barretos,139,2358,0,10,0,9,238,530,18,13,71,193,0.41230282720675887,Médio
2022,3505609,Barrinha,27,185,0,0,0,3,10,84,1,5,4,38,0.12390385424042123,Muito Baixo
2022,3505708,Barueri,549,2492,0,13,0,12,465,857,15,16,90,882,0.1725610612576443,Muito Baixo
2022,3505807,Bastos,4,170,1,4,0,0,57,42,2,1,4,6,0.1230906747281674,Muito Baixo
2022,3505906,Batatais,45,499,0,6,0,1,138,160,1,4,30,33,0.17270271516970484,Muito Baixo
2022,3506003,Bauru,437,4885,2,41,1,33,1179,1530,22,29,143,464,0.3091941639307176,Baixo
2022,3506102,Bebedouro,102,566,0,4,1,5,240,250,7,11,25,53,0.19094233427121726,Muito Baixo
2022,3506201,Bento de Abreu,2,13,0,0,0,0,2,8,0,1,2,2,0.1308881871251832,Muito Baixo
2022,3506300,Bernardino de Campos,5,117,0,1,0,1,12,48,0,2,3,6,0.26153268275312724,Baixo
2022,3506359,Bertioga,80,1419,0,14,0,13,82,295,7,6,31,353,0.482751676201404,Médio
2022,3506409,Bilac,4,40,0,2,0,0,16,29,0,1,5,0,0.19713488950225558,Muito Baixo
2022,3506508,Birigui,143,1202,1,19,0,17,521,400,16,11,40,133,0.2413571199374527,Baixo
2022,3506607,Biritiba Mirim,15,200,0,5,0,0,15,118,0,2,20,19,0.20869939239417254,Baixo
2022,3506706,Boa Esperanca do Sul,9,137,0,4,0,0,19,60,0,1,6,11,0.3075505266504761,Baixo
2022,3506805,Bocaina,5,88,0,1,0,0,9,40,0,0,4,4,0.196914490058322,Muito Baixo
2022,3506904,Bofete,4,92,0,1,0,2,16,29,0,3,7,12,0.17826962012241815,Muito Baixo
2022,3507001,Boituva,78,734,0,6,0,2,200,187,5,8,19,154,0.24676957335621236,Baixo
2022,3507100,Bom Jesus dos Perdoes,21,183,0,4,1,0,14,65,4,1,14,24,0.19138839048661777,Muito Baixo
2022,3507159,Bom Sucesso de Itarare,0,14,0,0,0,1,1,15,0,0,2,0,0.17264597061644818,Muito Baixo
2022,3507209,Bora,1,8,0,0,0,0,1,4,0,0,0,0,0.25844735428289106,Baixo
2022,3507308,Boraceia,0,48,0,0,0,1,3,28,0,0,2,3,0.3464298060016413,Baixo
2022,3507407,Borborema,12,128,0,3,0,1,4,86,0,3,7,9,0.3551072816191657,Baixo
2022,3507456,Borebi,3,22,0,1,0,0,2,18,0,0,1,0,0.3840053817302032,Baixo
2022,3507506,Botucatu,75,1404,3,9,1,12,497,606,3,11,81,60,0.2591304203118772,Baixo
2022,3507605,Braganca Paulista,135,1514,1,24,1,5,260,542,8,7,30,171,0.1929021807934322,Muito Baixo
2022,3507704,Brauna,2,22,0,1,0,0,5,26,0,2,3,1,0.2144264246117741,Baixo
2022,3507753,Brejo Alegre,1,25,0,0,0,0,3,13,1,1,1,1,0.2941764082732599,Baixo
2022,3507803,Brodowski,22,193,1,6,0,0,15,74,3,3,8,23,0.18203835353331832,Muito Baixo
2022,3507902,Brotas,19,268,0,6,0,3,19,69,4,1,7,12,0.23244887504029585,Baixo
2022,3508009,Buri,9,144,0,1,0,0,21,59,3,3,13,8,0.15221401001536064,Muito Baixo
2022,3508108,Buritama,10,234,0,2,0,1,26,82,0,3,5,13,0.346873665210038,Baixo
2022,3508207,Buritizal,3,49,0,2,0,0,4,17,0,1,3,0,0.29131192926138927,Baixo
2022,3508306,Cabralia Paulista,0,39,0,2,0,0,2,10,0,0,2,0,0.1711750355286691,Muito Baixo
2022,3508405,Cabreuva,34,274,0,3,0,1,40,117,3,5,28,31,0.11819295893688443,Muito Baixo
2022,3508504,Cacapava,163,777,0,8,1,6,81,275,24,16,7,209,0.1866757158770029,Muito Baixo
2022,3508603,Cachoeira Paulista,13,254,0,3,0,2,27,100,3,6,6,29,0.18313666284520652,Muito Baixo
2022,3508702,Caconde,9,108,0,0,1,0,16,70,0,3,2,5,0.20275382492168625,Baixo
2022,3508801,Cafelandia,9,175,1,2,0,0,11,41,1,7,5,4,0.1875216161180959,Muito Baixo
2022,3508900,Caiabu,0,16,0,0,0,0,2,13,0,0,0,0,0.1317291475301647,Muito Baixo
2022,3509007,Caieiras,92,507,0,5,0,1,78,335,5,4,37,205,0.16557198292586978,Muito Baixo
2022,3509106,Caiua,0,12,0,0,0,0,4,24,1,1,3,0,0.14628237895006413,Muito Baixo
2022,3509205,Cajamar,74,1050,0,12,0,3,111,343,9,7,41,208,0.26450055377334303,Baixo
2022,3509254,Cajati,11,229,0,4,0,0,22,108,2,4,30,32,0.2142121273541905,Baixo
2022,3509304,Cajobi,4,47,0,0,0,0,3,42,0,0,3,0,0.20510088720524192,Baixo
2022,3509403,Cajuru,14,298,0,3,0,1,37,109,2,3,9,29,0.3214785337670055,Baixo
2022,3509452,Campina do Monte Alegre,0,44,0,1,0,0,2,26,1,0,4,2,0.230528312692347,Baixo
2022,3509502,Campinas,3510,17252,2,94,5,57,1336,3548,121,74,312,5568,0.31994597620205206,Baixo
2022,3509601,Campo Limpo Paulista,116,611,0,6,1,5,109,236,8,5,25,222,0.18970116654066657,Muito Baixo
2022,3509700,Campos do Jordao,32,531,0,1,0,1,47,205,1,2,29,47,0.28742997619996347,Baixo
2022,3509809,Campos Novos Paulista,2,34,0,1,0,0,3,20,0,0,2,0,0.21874023233468687,Baixo
2022,3509908,Cananeia,3,121,0,0,0,0,14,76,1,2,12,8,0.34959395376803776,Baixo
2022,3509957,Canas,6,56,0,2,0,0,5,12,5,2,3,11,0.22325612485048088,Baixo
2022,3510005,Candido Mota,27,211,0,3,0,1,69,110,0,3,6,22,0.20547680653268463,Baixo
2022,3510104,Candido Rodrigues,2,30,0,0,0,2,2,23,0,1,0,1,0.47827368567209044,Médio
2022,3510153,Canitar,2,88,0,0,0,0,10,26,0,1,3,3,0.30862057857797315,Baixo
2022,3510203,Capao Bonito,20,419,0,10,1,0,88,160,0,1,15,53,0.21931874884778393,Baixo
2022,3510302,Capela do Alto,12,204,0,1,0,0,27,57,0,4,9,11,0.1581816822497919,Muito Baixo
2022,3510401,Capivari,44,238,0,3,1,0,109,199,2,3,2,23,0.18022534777571425,Muito Baixo
2022,3510500,Caraguatatuba,136,1738,0,12,1,7,166,638,31,32,89,354,0.3402986920563915,Baixo
2022,3510609,Carapicuiba,1116,2721,0,14,1,10,445,959,37,31,148,2372,0.1644388424461469,Muito Baixo
2022,3510708,Cardoso,5,128,0,1,0,2,29,65,1,1,4,2,0.36207098838797325,Baixo
2022,3510807,Casa Branca,16,285,0,4,0,0,28,121,2,7,8,17,0.27353876923906717,Baixo
2022,3510906,Cassia dos Coqueiros,0,14,0,2,0,0,2,4,0,2,1,1,0.08385123370262487,Muito Baixo
2022,3511003,Castilho,16,166,0,3,0,1,35,90,2,2,9,3,0.262915075282497,Baixo
2022,3511102,Catanduva,92,973,0,14,1,14,456,478,6,8,46,50,0.24642288597547662,Baixo
2022,3511201,Catigua,1,42,0,1,0,0,15,30,0,0,3,1,0.20658148082411204,Baixo
2022,3511300,Cedral,7,99,0,1,0,3,30,58,1,2,7,3,0.260377223049498,Baixo
2022,3511409,Cerqueira Cesar,9,183,0,0,0,2,25,115,3,4,12,12,0.295436999011338,Baixo
2022,3511508,Cerquilho,33,225,0,2,0,1,15,102,2,4,15,36,0.09540873945984107,Muito Baixo
2022,3511607,Cesario Lange,17,128,1,1,0,0,20,65,2,1,11,9,0.18156355397440196,Muito Baixo
2022,3511706,Charqueada,3,150,0,1,0,1,5,46,0,3,5,15,0.19070087957905246,Muito Baixo
2022,3511904,Clementina,3,49,0,2,0,0,4,26,1,0,5,1,0.2064935750409396,Baixo
2022,3512001,Colina,14,156,0,5,0,2,9,48,2,2,15,18,0.17797169481376218,Muito Baixo
2022,3512100,Colombia,3,103,0,1,0,0,2,22,0,1,5,9,0.3003622837561268,Baixo
2022,3512209,Conchal,28,270,0,5,0,1,46,101,3,4,8,57,0.23986552704214417,Baixo
2022,3512308,Conchas,5,111,0,1,0,2,15,53,2,0,9,12,0.18698508613200873,Muito Baixo
2022,3512407,Cordeiropolis,23,225,0,5,0,1,95,118,2,5,10,40,0.29616427615828567,Baixo
2022,3512506,Coroados,1,37,0,1,0,0,6,13,0,1,0,2,0.12800180378720688,Muito Baixo
2022,3512605,Coronel Macedo,1,14,0,2,0,0,4,17,0,2,6,0,0.17375560341390936,Muito Baixo
2022,3512704,Corumbatai,1,27,0,3,0,0,9,9,1,0,3,5,0.14394545208783596,Muito Baixo
2022,3512803,Cosmopolis,110,369,0,3,0,1,153,230,7,8,11,103,0.20626889797500236,Baixo
2022,3512902,Cosmorama,5,115,0,2,0,3,22,42,0,1,5,1,0.36137340969251974,Baixo
2022,3513009,Cotia,455,2066,1,17,1,12,609,742,33,14,80,998,0.1684420632822065,Muito Baixo
2022,3513108,Cravinhos,20,233,1,4,0,1,19,92,3,3,23,25,0.15269160066317466,Muito Baixo
2022,3513207,Cristais Paulista,3,86,0,0,0,1,6,23,0,0,2,6,0.16069150985912695,Muito Baixo
2022,3513306,Cruzalia,0,6,0,0,0,0,0,8,0,0,0,0,0.1254475835938629,Muito Baixo
2022,3513405,Cruzeiro,53,795,1,6,0,3,52,302,33,28,26,122,0.26613686033893463,Baixo
2022,3513504,Cubatao,117,1288,0,11,0,24,113,283,15,17,26,381,0.2136131121210306,Baixo
2022,3513603,Cunha,6,72,0,2,0,0,23,53,4,10,6,9,0.07096205250762186,Muito Baixo
2022,3513702,Descalvado,37,270,0,5,0,1,8,115,3,2,3,36,0.22610248350447226,Baixo
2022,3513801,Diadema,810,3696,0,20,4,12,464,1065,23,18,96,4598,0.19988311017793084,Muito Baixo
2022,3513850,Dirce Reis,0,3,0,0,0,0,0,8,0,0,1,0,0.16872011124397268,Muito Baixo
2022,3513900,Divinolandia,8,66,0,1,0,2,17,40,0,0,2,2,0.1815632496045652,Muito Baixo
2022,3514007,Dobrada,7,34,0,0,0,0,3,20,0,1,3,6,0.07606548585702404,Muito Baixo
2022,3514106,Dois Corregos,15,255,0,4,0,1,24,84,1,5,5,16,0.2363281668687485,Baixo
2022,3514205,Dolcinopolis,1,12,0,0,0,0,4,8,0,1,2,0,0.16082293571519854,Muito Baixo
2022,3514304,Dourado,3,38,0,1,0,0,5,37,0,0,1,2,0.2042033069802766,Baixo
2022,3514403,Dracena,23,508,0,7,0,7,271,210,3,3,17,13,0.30928607076180276,Baixo
2022,3514502,Duartina,2,98,0,2,1,0,13,23,2,1,9,3,0.12168811668644348,Muito Baixo
2022,3514601,Dumont,2,46,0,2,0,0,3,19,0,1,3,7,0.08140880199438796,Muito Baixo
2022,3514700,Echapora,4,25,0,4,0,0,5,21,0,0,5,3,0.1727523543384978,Muito Baixo
2022,3514809,Eldorado,2,62,0,1,0,1,11,60,0,4,15,2,0.2024407360173185,Baixo
2022,3514908,Elias Fausto,16,101,0,3,0,0,23,51,0,2,3,4,0.14484215261360783,Muito Baixo
2022,3514924,Elisiario,2,11,1,0,0,0,8,10,0,1,2,1,0.13190282083726715,Muito Baixo
2022,3514957,Embauba,0,6,0,0,0,0,5,7,1,0,0,0,0.08241848618997526,Muito Baixo
2022,3515004,Embu das Artes,299,1279,1,16,2,5,177,848,43,19,116,1411,0.1601707401801891,Muito Baixo
2022,3515129,Emilianopolis,0,5,0,0,0,0,3,18,0,1,0,0,0.21789491440311518,Baixo
2022,3515152,Engenheiro Coelho,19,75,0,2,0,1,20,54,0,4,13,15,0.11042271868688298,Muito Baixo
2022,3515186,Espirito Santo do Pinhal,27,260,0,5,0,2,88,142,1,3,18,22,0.18649595640376065,Muito Baixo
2022,3515194,Espirito Santo do Turvo,1,24,0,4,0,2,6,31,0,2,2,1,0.43432671276612334,Médio
2022,3515202,Estrela d'Oeste,4,62,0,0,0,2,17,39,0,0,5,3,0.21063574204365185,Baixo
2022,3515301,Estrela do Norte,1,13,0,1,0,0,1,11,0,0,1,0,0.19673967981294133,Muito Baixo
2022,3515350,Euclides da Cunha Paulista,1,23,0,2,0,0,5,40,1,1,7,1,0.20703536205941192,Baixo
2022,3515400,Fartura,22,177,0,2,0,0,10,84,0,1,5,2,0.3273275748944546,Baixo
2022,3515509,Fernandopolis,49,600,1,11,1,15,316,337,4,8,30,26,0.28257002358534605,Baixo
2022,3515608,Fernando Prestes,5,64,0,1,0,1,12,39,0,0,3,1,0.40765688566794905,Médio
2022,3515657,Fernao,0,20,0,0,0,0,1,8,0,0,2,2,0.3103658629264626,Baixo
2022,3515707,Ferraz de Vasconcelos,582,1602,1,8,0,4,81,434,19,9,48,1784,0.19479819509182103,Muito Baixo
2022,3515806,Flora Rica,0,8,0,0,0,0,0,14,0,1,1,0,0.4435490246612777,Médio
2022,3515905,Floreal,0,27,0,1,0,0,8,10,0,0,1,1,0.24306044679701014,Baixo
2022,3516002,Florida Paulista,0,26,0,0,0,1,12,44,0,0,15,0,0.09621563200109962,Muito Baixo
2022,3516200,Franca,507,4855,1,25,0,17,690,956,15,16,80,414,0.25533748381142607,Baixo
2022,3516309,Francisco Morato,128,1085,0,6,2,9,78,515,10,13,84,820,0.1616240231000837,Muito Baixo
2022,3516408,Franco da Rocha,140,1054,3,7,1,5,110,473,12,13,64,445,0.18275618509134542,Muito Baixo
2022,3516507,Gabriel Monteiro,0,11,0,0,0,0,4,10,0,0,2,0,0.1330154341423981,Muito Baixo
2022,3516606,Galia,7,87,0,0,0,1,10,33,0,1,6,0,0.37072940099054674,Baixo
2022,3516705,Garca,32,757,0,5,0,4,135,155,3,4,23,34,0.3589287548645671,Baixo
2022,3516804,Gastao Vidigal,2,25,0,0,0,0,0,6,0,0,2,1,0.10551656403964761,Muito Baixo
2022,3516853,Gaviao Peixoto,5,26,0,1,0,0,4,19,1,1,2,3,0.20556018467203027,Baixo
2022,3516903,General Salgado,1,63,0,3,0,0,9,20,1,3,2,2,0.09931491093333102,Muito Baixo
2022,3517000,Getulina,7,67,0,2,0,0,5,50,0,3,5,4,0.255846837822408,Baixo
2022,3517109,Glicerio,0,51,0,0,0,1,7,20,0,2,2,5,0.32214706195030535,Baixo
2022,3517208,Guaicara,7,131,0,0,0,1,18,49,0,2,3,5,0.2926707907400096,Baixo
2022,3517307,Guaimbe,3,67,0,1,0,0,3,40,0,1,1,3,0.45275687641899937,Médio
2022,3517406,Guaira,17,330,0,3,0,1,42,156,3,2,17,31,0.22634177213847265,Baixo
2022,3517505,Guapiacu,19,139,0,2,0,7,25,76,2,3,6,14,0.19228846973101438,Muito Baixo
2022,3517604,Guapiara,8,115,0,3,0,1,17,65,1,2,6,4,0.20210758143972793,Baixo
2022,3517703,Guara,8,289,0,4,0,5,24,93,1,1,5,15,0.3976181226206032,Baixo
2022,3517802,Guaracai,4,43,0,0,0,0,13,23,0,2,3,2,0.13979708092467208,Muito Baixo
2022,3517901,Guaraci,7,87,0,1,0,0,24,76,2,1,4,3,0.3997208768576301,Baixo
2022,3518008,Guarani d'Oeste,1,11,0,0,0,0,1,11,0,2,1,0,0.2623843447897411,Baixo
2022,3518107,Guaranta,2,79,0,4,1,0,8,32,1,0,3,4,0.3787078533164094,Baixo
2022,3518206,Guararapes,13,186,0,2,0,2,60,88,2,2,6,14,0.13497094656603653,Muito Baixo
2022,3518305,Guararema,12,277,0,4,1,1,39,133,0,5,12,31,0.2534194507467701,Baixo
2022,3518404,Guaratingueta,56,1020,0,13,0,9,176,323,21,25,29,172,0.1723035454250916,Muito Baixo
2022,3518503,Guarei,6,78,0,2,0,0,5,41,0,1,5,11,0.12020475436727598,Muito Baixo
2022,3518602,Guariba,64,375,0,7,0,0,34,111,3,6,6,84,0.22299192566562212,Baixo
2022,3518701,Guaruja,224,4062,0,16,3,81,203,703,22,36,77,2427,0.24529638323025788,Baixo
2022,3518800,Guarulhos,3263,12993,3,95,5,58,1132,3158,79,66,391,6625,0.204449905337309,Baixo
2022,3518859,Guatapara,5,67,0,0,0,0,5,45,0,2,2,6,0.34427700936678124,Baixo
2022,3518909,Guzolandia,0,45,0,0,0,0,1,32,1,0,2,2,0.42444435807094233,Médio
2022,3519006,Herculandia,2,57,0,2,0,0,8,26,0,1,2,2,0.14423857171785065,Muito Baixo
2022,3519055,Holambra,11,81,0,1,0,1,22,25,0,0,2,3,0.07174663415912429,Muito Baixo
2022,3519071,Hortolandia,343,1687,1,12,1,8,334,572,23,19,89,932,0.14406419694636477,Muito Baixo
2022,3519105,Iacanga,4,119,0,2,0,0,19,68,0,3,8,2,0.4030712436445642,Médio
2022,3519204,Iacri,3,41,0,0,0,1,9,17,0,0,5,1,0.14213065554761528,Muito Baixo
2022,3519253,Iaras,2,37,0,0,0,1,5,31,0,0,2,5,0.16328281810433742,Muito Baixo
2022,3519303,Ibate,15,182,0,3,0,0,15,92,4,4,5,22,0.13165381017291478,Muito Baixo
2022,3519402,Ibira,6,94,0,1,0,1,4,33,0,5,8,4,0.16738986565829653,Muito Baixo
2022,3519501,Ibirarema,0,32,0,1,0,0,5,22,0,0,2,4,0.1491205289985997,Muito Baixo
2022,3519600,Ibitinga,72,1105,1,12,0,4,72,353,3,5,29,54,0.48766749824878525,Médio
2022,3519709,Ibiuna,61,541,0,12,0,3,115,304,10,2,34,89,0.222158551209642,Baixo
2022,3519808,Icem,4,46,0,3,0,0,9,30,0,0,3,1,0.203496112928845,Baixo
2022,3519907,Iepe,2,68,0,0,0,1,5,33,0,1,3,2,0.24823853158892253,Baixo
2022,3520004,Igaracu do Tiete,12,166,0,3,0,0,25,69,0,1,8,14,0.16301100944539243,Muito Baixo
2022,3520103,Igarapava,19,340,0,3,0,1,26,81,1,1,9,35,0.25448923146662433,Baixo
2022,3520202,Igarata,8,123,0,5,0,1,10,35,1,3,4,14,0.2714691658304169,Baixo
2022,3520301,Iguape,19,403,1,4,1,1,33,122,4,4,15,16,0.32769042868850673,Baixo
2022,3520400,Ilhabela,26,426,0,4,0,3,46,236,3,1,22,16,0.4304587926812985,Médio
2022,3520426,Ilha Comprida,12,832,0,0,0,2,20,52,1,1,14,14,1.0,Muito Alto
2022,3520442,Ilha Solteira,10,351,0,3,0,8,102,102,1,3,12,15,0.31631608986812193,Baixo
2022,3520509,Indaiatuba,170,1799,0,15,0,11,264,726,7,14,71,282,0.15292888456558928,Muito Baixo
2022,3520608,Indiana,2,25,0,1,0,0,7,40,0,1,4,0,0.37788891979008005,Baixo
2022,3520707,Indiapora,3,44,0,1,0,0,7,24,0,0,4,1,0.3762054633088273,Baixo
2022,3520806,Inubia Paulista,0,15,0,2,0,3,4,8,0,0,2,0,0.130296955287279,Muito Baixo
2022,3520905,Ipaussu,6,93,0,2,1,3,20,44,0,1,6,5,0.18244492935294518,Muito Baixo
2022,3521002,Ipero,27,227,0,4,0,2,30,97,4,2,16,16,0.13718661452859454,Muito Baixo
2022,3521101,Ipeuna,6,50,0,0,0,0,7,29,0,0,5,3,0.2252956275194048,Baixo
2022,3521150,Ipigua,5,47,0,2,0,1,8,30,0,0,5,1,0.2527952920497629,Baixo
2022,3521200,Iporanga,2,44,0,0,0,0,1,13,0,1,7,0,0.2185032112867319,Baixo
2022,3521309,Ipua,13,221,0,0,0,0,17,57,0,0,9,11,0.3246180809443057,Baixo
2022,3521408,Iracemapolis,33,131,0,0,0,0,29,64,1,4,4,18,0.14773741721192768,Muito Baixo
2022,3521507,Irapua,0,37,0,1,0,1,10,22,0,1,5,0,0.14685726244915773,Muito Baixo
2022,3521606,Irapuru,0,22,0,0,0,1,11,30,0,0,0,2,0.1562219089298256,Muito Baixo
2022,3521705,Itabera,8,76,0,4,1,0,19,45,1,3,16,2,0.10597305542042287,Muito Baixo
2022,3521804,Itai,21,219,0,5,0,0,43,101,2,1,19,17,0.24531697765099758,Baixo
2022,3521903,Itajobi,16,93,0,2,0,2,26,57,1,2,5,3,0.1668137807929618,Muito Baixo
2022,3522000,Itaju,1,33,0,0,0,0,2,9,0,1,3,0,0.15412298883745845,Muito Baixo
2022,3522109,Itanhaem,169,2931,1,15,1,10,154,396,13,17,55,577,0.4806903985651723,Médio
2022,3522158,Itaoca,1,7,0,0,0,0,4,9,0,0,1,0,0.05977184954781424,Muito Baixo
2022,3522208,Itapecerica da Serra,220,1165,1,14,0,6,109,394,26,15,68,1358,0.1518140024336546,Muito Baixo
2022,3522307,Itapetininga,94,1538,0,15,1,9,262,492,5,18,79,150,0.20808418613673327,Baixo
