,cod_ibge,Municipio,Ano,IPDM,Consumo anual de energia elétrica residencial,Consumo anual de energia elétrica comercial,Rendimento do trabalho formal,Produto Interno Bruto per capita,Indicador Riqueza,Taxas de mortalidade infantil,Taxas de mortalidade perinatal,Taxas de mortalidade 15 a 39 anos,Taxas de mortalidade 60 a 69 anos,Indicador Longevidade,Taxa de atendimento escolar na faixa etária de 0 a 3 anos,Proporção média de alunos do 5º ano com proficiência em Língua Portuguesa e Matemática,Proporção média de alunos do 9º ano com proficiência em Língua Portuguesa e Matemática,Taxas de distorção idade-série no Ensino Médio,Indicador Escolaridade
215,3503802,Artur Nogueira,2014,0.539,2.0709375,10.1983263598326,1139.92474554352,39009.5251835783,0.338,8.41219768664564,8.37257980115123,1.32038709885191,14.7817119284978,0.759,46.2977707006369,53.654151137055,28.6038605332315,12.6691932864104,0.521
216,3503802,Artur Nogueira,2016,0.52,1.85859043305972,8.87156644394952,1011.74875935586,35918.1849470557,0.31,9.5333667837431,18.7932739861523,1.07235320250624,13.8639537203272,0.692,43.8947781703965,72.6888424984394,24.2365912601201,12.5574272588055,0.559
217,3503802,Artur Nogueira,2018,0.554,2.18960244648318,9.09239130434783,1021.397156974,39009.5251835783,0.328,6.3600782778865,15.4664088931851,0.882397687509509,14.0602582496413,0.743,44.2382057231245,72.4017023558455,30.835220903361,12.2848664688427,0.592
218,3503802,Artur Nogueira,2020,0.576,2.32203838838798,8.99267319330723,920.342865064,39431.5479212735,0.328,8.3989501312336,10.9318063508589,1.25989920806335,14.8597555614174,0.742,45.9748187714613,70.9199419930498,45.9653206666462,13.7976346911958,0.658
219,3503802,Artur Nogueira,2022,0.559,2.35337117750342,32.7473369201412,1059.48200721848,35180.3626318042,0.387,4.76442562202223,13.1027253668763,1.39075818752804,17.0068027210884,0.729,45.786841092728,60.275,32.915,12.48,0.562
220,3503901,Arujá,2014,0.499,2.62676340185409,15.6740713765477,1636.85071841789,119421.086100378,0.431,14.3975751452387,18.5370741482966,1.50071137617182,17.7969142447076,0.623,32.9317269076305,48.6920395556374,19.611095356788,10.8188375053033,0.442
221,3503901,Arujá,2016,0.524,2.37954367710565,15.4090407938258,1471.91551061824,101433.076062517,0.416,12.6168224299065,15.0707164386738,1.27116678264904,18.6766275346852,0.666,36.2894450489663,55.7645315775574,23.0708370726972,10.5591445756293,0.49
222,3503901,Arujá,2018,0.553,2.70920669577875,16.4041244573082,1540.26581579424,119421.086100378,0.44,15.2963671128107,15.6620787850024,1.35164956416198,18.4497693778828,0.643,36.3078034682081,72.4435803501677,28.7378382415429,10.1036894140342,0.575
223,3503901,Arujá,2020,0.571,2.82838191070285,19.6748290398126,1469.47484610925,119402.542555164,0.451,13.2580407561994,15.5945419103314,1.20173845472699,18.3579289010599,0.663,33.3273186575244,71.2320056974314,34.598907280188,8.41167738743196,0.6
224,3503901,Arujá,2022,0.563,2.82337805156516,20.7735575206647,1715.37874135029,100595.068714632,0.453,10.6221547799697,13.0587644399799,1.35505002916498,21.1247901510912,0.675,31.0971223021583,58.605,34.63,6.61,0.562
225,3503950,Aspásia,2014,0.556,1.94152046783626,6.23529411764706,413.93674544477,33398.2675696356,0.241,0.0,7.8125,0.535045478865704,14.5719489981785,0.852,59.4202898550725,66.0,18.5185185185185,1.66666666666667,0.576
226,3503950,Aspásia,2016,0.62,1.74828767123288,5.45421245421245,444.282153732551,31289.7211803761,0.238,0.0,0.0,1.09649122807018,12.280701754386,0.895,66.6666666666667,80.5555555589474,39.1324055657143,5.88235294117647,0.726
227,3503950,Aspásia,2018,0.662,2.32809430255403,6.45890410958904,499.8330833153,33398.2675696356,0.276,0.0,0.0,0.551876379690949,10.4166666666667,0.932,80.8823529411765,80.5555555589474,43.75,5.08474576271186,0.779
228,3503950,Aspásia,2020,0.692,2.59618598462421,10.7930261437909,419.651292240043,31830.1852606758,0.298,0.0,0.0,0.554631170271769,10.0,0.934,85.0746268656716,76.0944265302083,57.899598449,4.16666666666666,0.845
229,3503950,Aspásia,2022,0.635,2.61939806782897,8.77559997482866,478.712639527249,22548.8599348534,0.282,0.0,0.0,1.69204737732657,14.3540669856459,0.854,86.1538461538462,77.415,45.0,8.89,0.769
230,3504008,Assis,2014,0.551,2.23523977492231,12.1422187682145,1310.06486508399,56499.5637940234,0.373,10.848928668294,12.1261115602264,1.24712776225986,15.7046019114985,0.715,54.5204900718209,58.1592172549054,29.602818168665,10.2579132473623,0.566
231,3504008,Assis,2016,0.576,2.15364967347799,10.5887985546522,1174.02175408418,51858.5870620078,0.352,8.63231723765848,11.0008049369466,0.725045635225276,15.8316330386156,0.762,61.9966087325138,65.6754475167599,34.4904065419612,14.1437091735303,0.614
232,3504008,Assis,2018,0.576,2.33813701493358,11.0591428036684,1187.94887225569,56499.5637940234,0.365,10.4138120032886,10.911074740862,0.899835458658988,16.4095831965868,0.741,60.8338734067833,71.5515979086061,31.8074626574201,13.404321954275,0.621
233,3504008,Assis,2020,0.576,2.44281199606789,10.2921019607843,1135.23988056966,51710.2508082529,0.36,10.7714701601164,11.8668596237337,0.943208466377647,15.6334964654704,0.733,58.6313465783664,64.0764511405944,38.8949125373515,11.1969111969112,0.635
234,3504008,Assis,2022,0.552,2.55970758632812,10.2625147555925,1213.03742979119,42301.6652855057,0.359,9.56149027365645,11.4678899082569,1.42682072829132,17.4578768659107,0.709,54.3097566522629,53.255,36.74,9.19,0.587
235,3504107,Atibaia,2014,0.553,2.98146999270643,15.3810747949565,1704.60066872841,87646.8602134786,0.44,10.1514395074056,12.2233234225306,1.36149174321136,16.9745034609899,0.706,34.6815495732108,65.4620996558428,24.1137298572447,13.2544205757709,0.514
236,3504107,Atibaia,2016,0.568,2.71564378998623,14.5117201586729,1597.58452652263,78406.3752750548,0.42,11.6335433834222,13.795316008983,1.19984167037752,16.2394773212715,0.698,39.046769466038,71.958128720312,31.7351466764387,12.0793650793651,0.586
237,3504107,Atibaia,2018,0.609,3.04897727033347,15.1348010360254,1595.45029352422,87646.8602134786,0.439,7.70341839191141,11.626055104316,1.21991243877216,16.3864909889444,0.735,46.9762560671652,77.9128810546723,36.9416322402836,9.90728021978022,0.654
238,3504107,Atibaia,2020,0.617,3.3585716445857,14.2055165083673,1505.84888418148,74536.8777011056,0.438,6.61077071912286,11.194626579242,1.2546272142307,16.7159971811135,0.741,46.5790543286817,78.5777829169124,39.4031528950283,8.75344464256768,0.672
239,3504107,Atibaia,2022,0.594,3.23826441491459,14.6589867988006,1501.97045205607,55439.693432408,0.423,7.69230769230769,11.7803218848515,1.39850491671684,19.0641704189378,0.711,52.2755396672625,66.285,37.56,5.21,0.648
240,3504206,Auriflama,2014,0.55,2.24872198191113,6.48825503355705,1003.16644390207,35552.2923811669,0.315,3.97614314115308,11.8110236220472,1.1887779362815,13.8666666666667,0.77,28.2352941176471,62.3582227083355,31.4038133528325,3.55029585798816,0.564
241,3504206,Auriflama,2016,0.563,2.06296226057273,5.993371996686,963.116165940212,36502.1653780391,0.299,6.17283950617284,8.19672131147541,0.906453952139231,14.4710578842315,0.796,33.5042735042735,70.5868850077211,32.2684309185926,6.72897196261682,0.593
242,3504206,Auriflama,2018,0.553,2.46882951653944,6.36356340288925,971.055940941013,35552.2923811669,0.317,4.3859649122807,10.8932461873638,0.91558322651529,15.5604181862388,0.779,38.2456140350877,62.0660943804412,30.2261492382215,7.21442885771543,0.562
243,3504206,Auriflama,2020,0.61,2.68630987064948,6.20078565672844,833.265853255888,31552.9452420878,0.311,2.23214285714286,4.4543429844098,0.933184023889511,17.6415970287837,0.828,38.878842676311,77.3268225602877,43.2333381021583,3.57142857142857,0.691
244,3504206,Auriflama,2022,0.542,2.58361140196686,6.01471645829664,962.911825715283,27497.5538517707,0.308,9.36768149882904,9.32400932400932,1.08225108225108,19.7628458498024,0.731,37.196261682243,63.025,31.695,2.42,0.586
245,3504305,Avaí,2014,0.437,1.99042756860243,8.09803921568627,968.563093310214,87614.3344399103,0.358,8.1799591002045,16.1290322580645,1.61498708010336,16.5794066317627,0.678,8.23529411764706,24.7804279054269,14.0115093240109,14.1630901287554,0.275
246,3504305,Avaí,2016,0.504,1.85836909871245,6.88207547169811,747.273128031472,98823.9175845956,0.326,2.02839756592292,14.0280561122244,0.6328112640405,11.6550116550117,0.805,6.640625,57.4342172397272,14.0113157169231,14.4385026737968,0.38
247,3504305,Avaí,2018,0.539,2.70522707797772,7.53537735849057,873.635333382267,87614.3344399103,0.366,2.05338809034908,14.1987829614604,0.791765637371338,10.6060606060606,0.801,13.953488372093,62.7450980387719,18.9473684210526,10.9826589595376,0.449
248,3504305,Avaí,2020,0.524,2.8513339397328,9.01233256880734,851.511916667623,105095.695354007,0.385,4.33839479392625,8.62068965517241,0.631313131313131,20.0716845878136,0.786,11.8320610687023,42.9909878083696,25.5243085652941,13.4328358208955,0.402
249,3504305,Avaí,2022,0.497,2.84517975623859,9.91847674418605,1006.49920943135,88054.1685242978,0.39,8.83002207505519,10.9649122807018,1.42382534409112,19.7278911564626,0.705,14.0625,37.765,22.28,7.85,0.396
250,3504404,Avanhandava,2014,0.473,2.14470720720721,8.64968152866242,856.062456780135,44995.0698178357,0.308,13.6674259681093,13.6054421768707,1.61510746676606,19.7210197210197,0.648,46.08,59.9651563273345,19.9949799196827,22.3376623376623,0.463
251,3504404,Avanhandava,2016,0.507,2.04224185532855,7.69435215946844,819.522662527082,51432.8649570662,0.316,8.60215053763441,14.9253731343284,1.04493207941484,20.3993055555556,0.692,37.5399361022364,68.4437670709804,25.12901595708,18.7032418952618,0.514
252,3504404,Avanhandava,2018,0.542,2.34534711964549,8.14983713355049,781.770253140112,44995.0698178357,0.322,8.71459694989107,10.8225108225108,1.10721535338623,18.8916876574307,0.727,50.0,74.4981015497972,28.4391534389524,17.6991150442478,0.577
253,3504404,Avanhandava,2020,0.518,2.4576071611523,9.38027118644068,708.669618773301,56916.4096982173,0.337,14.8514851485149,19.5121951219512,1.10987791342952,17.7304964539007,0.633,49.1283676703645,80.8795377505246,26.3075505477651,18.7134502923977,0.583
254,3504404,Avanhandava,2022,0.478,2.4174980116145,8.84802105263158,848.913095961789,18593.4475716949,0.295,10.752688172043,21.1081794195251,1.85701021355617,20.9944751381215,0.59,45.8804523424879,78.095,24.225,21.01,0.548
255,3504503,Avaré,2014,0.52,2.25601575121428,18.4255192878338,1211.4324379166,53150.7949370784,0.382,12.1116377040548,15.1396502218742,1.21403307523181,16.7444271643338,0.682,50.586642599278,53.4742068162989,23.5476695487498,14.7727272727273,0.496
256,3504503,Avaré,2016,0.543,2.17022386373546,18.8358974358974,1192.02251938328,52225.4193121476,0.378,10.6300233341976,12.8865979381443,1.22587750802088,18.2711927286218,0.698,55.6363636363636,63.1590374640217,25.4022343037898,13.1046119235096,0.553
257,3504503,Avaré,2018,0.548,2.34437716851486,20.1305500331345,1228.70529770599,53150.7949370784,0.39,11.1197310576674,15.3925089789636,1.14670058587727,18.5310124589574,0.679,52.983682983683,62.4297190143422,29.4015198229836,10.8793686583991,0.574
258,3504503,Avaré,2020,0.536,2.44472829666368,14.8926110111551,1097.45984349339,45204.3901725742,0.369,10.8195834460373,18.9890345012035,1.15147789260029,17.6886293428124,0.658,48.622754491018,61.4296224371988,32.5156781283838,9.99706830841396,0.58
259,3504503,Avaré,2022,0.512,2.5117162478636,17.1685689252336,1141.74842650845,37137.2866185716,0.371,12.7558587956096,16.7548500881834,1.6148526818443,18.8269370021723,0.634,52.3410547067521,45.105,30.265,7.49,0.53
260,3504602,Bady Bassitt,2014,0.556,2.52067263190373,16.0402384500745,1091.81570864668,37088.7698275706,0.367,6.10687022900763,12.1212121212121,1.43152536981072,17.0384138785626,0.726,53.6337209302326,63.2062068048871,31.6949406726101,14.4694533762058,0.575
261,3504602,Bady Bassitt,2016,0.589,2.35898161244696,12.3734756097561,942.222571242653,36604.2622481498,0.341,1.50829562594268,7.49625187406297,0.883346323720447,17.988552739166,0.81,58.4434654919236,75.2523749769065,31.3001055453896,16.1832061068702,0.616
262,3504602,Bady Bassitt,2018,0.598,2.79588818222156,11.7149460708783,884.58517643905,37088.7698275706,0.353,4.30416068866571,12.7659574468085,1.09460516028147,14.5152928978745,0.762,56.6037735849057,85.943353213372,40.7741234473684,20.4238921001927,0.678
263,3504602,Bady Bassitt,2020,0.595,2.6963145547111,11.4629696969697,1001.79682492492,40082.1435186577,0.358,6.81044267877412,13.4680134680135,1.30965477500131,14.1643059490085,0.734,61.5606936416185,78.5838426000001,42.5860220246689,14.5390070921986,0.694
264,3504602,Bady Bassitt,2022,0.54,2.76694854844217,11.6047292993631,848.467262188416,21354.5796183037,0.326,10.0300902708124,10.989010989011,1.21558057185138,21.9326818675353,0.697,77.7126099706745,50.0,38.035,16.91,0.596
265,3504701,Balbinos,2014,0.426,1.85823754789272,7.20588235294118,361.873968319872,26189.8068285002,0.233,45.4545454545455,27.2727272727273,1.04616189355303,12.6262626262626,0.429,66.1016949152542,65.625,24.0914612923787,2.0,0.615
266,3504701,Balbinos,2016,0.512,1.86428571428571,6.11594202898551,324.547238686524,20791.1130490191,0.215,16.9491525423729,16.9491525423729,1.0453416960669,8.7719298245614,0.692,91.2280701754386,30.0,41.6666666678571,0.0,0.63
267,3504701,Balbinos,2018,0.598,2.15769230769231,5.92957746478873,339.182554482637,26189.8068285002,0.237,0.0,0.0,1.43509458577952,6.36942675159236,0.91,94.7368421052632,30.0,41.6666666678571,0.0,0.646
268,3504701,Balbinos,2020,0.568,2.12541227320424,5.87561971830986,306.558392121382,23484.3124661488,0.225,10.1010101010101,0.0,1.30412102243088,13.8067061143984,0.818,71.9298245614035,67.6537002253125,28.127361747,0.0,0.662
